time, delta, omega,  eq_t, theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
19.32100, 0.96942, 1.00042, 0.94146, 0.28035, 0.00000, 1.05364, 1.00000, 1.50719, 0.54054, 0.59598, 0.09269  
19.32200, 0.96958, 1.00041, 0.94145, 0.28042, 0.00000, 1.05365, 1.00000, 1.50719, 0.54054, 0.59612, 0.09273  
19.32300, 0.96973, 1.00040, 0.94144, 0.28048, 0.00000, 1.05366, 1.00000, 1.50719, 0.54054, 0.59626, 0.09276  
19.32400, 0.96988, 1.00039, 0.94143, 0.28055, 0.00000, 1.05367, 1.00000, 1.50719, 0.54054, 0.59640, 0.09280  
19.32500, 0.97003, 1.00039, 0.94142, 0.28061, 0.00000, 1.05367, 1.00000, 1.50719, 0.54054, 0.59654, 0.09283  
19.32600, 0.97017, 1.00038, 0.94141, 0.28067, 0.00000, 1.05368, 1.00000, 1.50719, 0.54054, 0.59667, 0.09286  
19.32700, 0.97031, 1.00037, 0.94140, 0.28073, 0.00000, 1.05369, 1.00000, 1.50719, 0.54054, 0.59680, 0.09290  
19.32800, 0.97045, 1.00036, 0.94139, 0.28079, 0.00000, 1.05369, 1.00000, 1.50719, 0.54054, 0.59693, 0.09293  
19.32900, 0.97059, 1.00036, 0.94138, 0.28085, 0.00000, 1.05370, 1.00000, 1.50719, 0.54054, 0.59705, 0.09296  
19.33000, 0.97072, 1.00035, 0.94137, 0.28091, 0.00000, 1.05370, 1.00000, 1.50719, 0.54054, 0.59718, 0.09298  
19.33100, 0.97085, 1.00034, 0.94136, 0.28096, 0.00000, 1.05371, 1.00000, 1.50719, 0.54054, 0.59729, 0.09301  
19.33200, 0.97098, 1.00033, 0.94135, 0.28102, 0.00000, 1.05372, 1.00000, 1.50719, 0.54054, 0.59741, 0.09304  
19.33300, 0.97110, 1.00033, 0.94134, 0.28107, 0.00000, 1.05372, 1.00000, 1.50719, 0.54054, 0.59752, 0.09307  
19.33400, 0.97122, 1.00032, 0.94133, 0.28112, 0.00000, 1.05372, 1.00000, 1.50719, 0.54054, 0.59763, 0.09309  
19.33500, 0.97134, 1.00031, 0.94132, 0.28117, 0.00000, 1.05373, 1.00000, 1.50719, 0.54054, 0.59774, 0.09311  
19.33600, 0.97145, 1.00030, 0.94131, 0.28122, 0.00000, 1.05373, 1.00000, 1.50719, 0.54054, 0.59784, 0.09314  
19.33700, 0.97157, 1.00029, 0.94130, 0.28127, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59795, 0.09316  
19.33800, 0.97168, 1.00029, 0.94129, 0.28131, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59804, 0.09318  
19.33900, 0.97178, 1.00028, 0.94128, 0.28136, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59814, 0.09320  
19.34000, 0.97189, 1.00027, 0.94127, 0.28140, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59823, 0.09322  
19.34100, 0.97199, 1.00026, 0.94126, 0.28145, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59832, 0.09324  
19.34200, 0.97208, 1.00026, 0.94125, 0.28149, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59841, 0.09326  
19.34300, 0.97218, 1.00025, 0.94124, 0.28153, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59849, 0.09328  
19.34400, 0.97227, 1.00024, 0.94123, 0.28156, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59857, 0.09329  
19.34500, 0.97236, 1.00023, 0.94122, 0.28160, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59865, 0.09331  
19.34600, 0.97245, 1.00022, 0.94121, 0.28164, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59872, 0.09332  
19.34700, 0.97253, 1.00022, 0.94120, 0.28167, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59880, 0.09333  
19.34800, 0.97261, 1.00021, 0.94119, 0.28170, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59886, 0.09335  
19.34900, 0.97269, 1.00020, 0.94118, 0.28174, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59893, 0.09336  
19.35000, 0.97276, 1.00019, 0.94116, 0.28177, 0.00000, 1.05377, 1.00000, 1.50719, 0.54054, 0.59899, 0.09337  
19.35100, 0.97283, 1.00018, 0.94115, 0.28179, 0.00000, 1.05377, 1.00000, 1.50719, 0.54054, 0.59905, 0.09338  
19.35200, 0.97290, 1.00018, 0.94114, 0.28182, 0.00000, 1.05377, 1.00000, 1.50719, 0.54054, 0.59911, 0.09338  
19.35300, 0.97296, 1.00017, 0.94113, 0.28185, 0.00000, 1.05377, 1.00000, 1.50719, 0.54054, 0.59916, 0.09339  
19.35400, 0.97303, 1.00016, 0.94112, 0.28187, 0.00000, 1.05377, 1.00000, 1.50719, 0.54054, 0.59921, 0.09340  
19.35500, 0.97309, 1.00015, 0.94111, 0.28190, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59926, 0.09340  
19.35600, 0.97314, 1.00014, 0.94110, 0.28192, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59931, 0.09341  
19.35700, 0.97319, 1.00014, 0.94109, 0.28194, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59935, 0.09341  
19.35800, 0.97324, 1.00013, 0.94108, 0.28196, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59939, 0.09342  
19.35900, 0.97329, 1.00012, 0.94107, 0.28198, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59942, 0.09342  
19.36000, 0.97334, 1.00011, 0.94106, 0.28199, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59945, 0.09342  
19.36100, 0.97338, 1.00011, 0.94105, 0.28201, 0.00000, 1.05376, 1.00000, 1.50719, 0.54054, 0.59948, 0.09342  
19.36200, 0.97342, 1.00010, 0.94104, 0.28202, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59951, 0.09342  
19.36300, 0.97345, 1.00009, 0.94103, 0.28203, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59953, 0.09341  
19.36400, 0.97348, 1.00008, 0.94102, 0.28205, 0.00000, 1.05375, 1.00000, 1.50719, 0.54054, 0.59955, 0.09341  
19.36500, 0.97351, 1.00007, 0.94101, 0.28206, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59957, 0.09341  
19.36600, 0.97354, 1.00007, 0.94100, 0.28206, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59958, 0.09340  
19.36700, 0.97356, 1.00006, 0.94099, 0.28207, 0.00000, 1.05374, 1.00000, 1.50719, 0.54054, 0.59960, 0.09340  
19.36800, 0.97358, 1.00005, 0.94098, 0.28208, 0.00000, 1.05373, 1.00000, 1.50719, 0.54054, 0.59960, 0.09339  
19.36900, 0.97360, 1.00004, 0.94097, 0.28208, 0.00000, 1.05373, 1.00000, 1.50719, 0.54054, 0.59961, 0.09338  
19.37000, 0.97361, 1.00003, 0.94095, 0.28208, 0.00000, 1.05373, 1.00000, 1.50719, 0.54054, 0.59961, 0.09337  
19.37100, 0.97362, 1.00003, 0.94094, 0.28209, 0.00000, 1.05372, 1.00000, 1.50719, 0.54054, 0.59961, 0.09337  
19.37200, 0.97363, 1.00002, 0.94093, 0.28209, 0.00000, 1.05372, 1.00000, 1.50719, 0.54054, 0.59961, 0.09336  
19.37300, 0.97364, 1.00001, 0.94092, 0.28208, 0.00000, 1.05371, 1.00000, 1.50719, 0.54054, 0.59960, 0.09334  
19.37400, 0.97364, 1.00000, 0.94091, 0.28208, 0.00000, 1.05371, 1.00000, 1.50719, 0.54054, 0.59959, 0.09333  
19.37500, 0.97364, 0.99999, 0.94090, 0.28208, 0.00000, 1.05370, 1.00000, 1.50719, 0.54054, 0.59958, 0.09332  
19.37600, 0.97363, 0.99999, 0.94089, 0.28207, 0.00000, 1.05369, 1.00000, 1.50719, 0.54054, 0.59956, 0.09330  
19.37700, 0.97363, 0.99998, 0.94088, 0.28207, 0.00000, 1.05369, 1.00000, 1.50719, 0.54054, 0.59954, 0.09329  
19.37800, 0.97362, 0.99997, 0.94087, 0.28206, 0.00000, 1.05368, 1.00000, 1.50719, 0.54054, 0.59952, 0.09327  
19.37900, 0.97360, 0.99996, 0.94086, 0.28205, 0.00000, 1.05367, 1.00000, 1.50719, 0.54054, 0.59950, 0.09326  
19.38000, 0.97359, 0.99995, 0.94085, 0.28204, 0.00000, 1.05367, 1.00000, 1.50719, 0.54054, 0.59947, 0.09324  
19.38100, 0.97357, 0.99995, 0.94084, 0.28203, 0.00000, 1.05366, 1.00000, 1.50719, 0.54054, 0.59944, 0.09322  
19.38200, 0.97355, 0.99994, 0.94083, 0.28201, 0.00000, 1.05365, 1.00000, 1.50719, 0.54054, 0.59940, 0.09320  
19.38300, 0.97352, 0.99993, 0.94082, 0.28200, 0.00000, 1.05365, 1.00000, 1.50719, 0.54054, 0.59937, 0.09318  
19.38400, 0.97349, 0.99992, 0.94081, 0.28198, 0.00000, 1.05364, 1.00000, 1.50719, 0.54054, 0.59933, 0.09316  
19.38500, 0.97346, 0.99991, 0.94080, 0.28196, 0.00000, 1.05363, 1.00000, 1.50719, 0.54054, 0.59928, 0.09314  
19.38600, 0.97343, 0.99991, 0.94079, 0.28194, 0.00000, 1.05362, 1.00000, 1.50719, 0.54054, 0.59924, 0.09311  
19.38700, 0.97339, 0.99990, 0.94078, 0.28192, 0.00000, 1.05361, 1.00000, 1.50719, 0.54054, 0.59919, 0.09309  
19.38800, 0.97335, 0.99989, 0.94077, 0.28190, 0.00000, 1.05360, 1.00000, 1.50719, 0.54054, 0.59914, 0.09306  
19.38900, 0.97331, 0.99988, 0.94076, 0.28188, 0.00000, 1.05360, 1.00000, 1.50719, 0.54054, 0.59908, 0.09304  
19.39000, 0.97326, 0.99987, 0.94075, 0.28186, 0.00000, 1.05359, 1.00000, 1.50719, 0.54054, 0.59902, 0.09301  
19.39100, 0.97321, 0.99987, 0.94074, 0.28183, 0.00000, 1.05358, 1.00000, 1.50719, 0.54054, 0.59896, 0.09298  
19.39200, 0.97316, 0.99986, 0.94072, 0.28180, 0.00000, 1.05357, 1.00000, 1.50719, 0.54054, 0.59890, 0.09295  
19.39300, 0.97311, 0.99985, 0.94071, 0.28177, 0.00000, 1.05356, 1.00000, 1.50719, 0.54054, 0.59883, 0.09292  
19.39400, 0.97305, 0.99984, 0.94070, 0.28174, 0.00000, 1.05355, 1.00000, 1.50719, 0.54054, 0.59876, 0.09289  
19.39500, 0.97299, 0.99983, 0.94069, 0.28171, 0.00000, 1.05354, 1.00000, 1.50719, 0.54054, 0.59869, 0.09286  
19.39600, 0.97292, 0.99983, 0.94068, 0.28168, 0.00000, 1.05352, 1.00000, 1.50719, 0.54054, 0.59861, 0.09283  
19.39700, 0.97286, 0.99982, 0.94067, 0.28165, 0.00000, 1.05351, 1.00000, 1.50719, 0.54054, 0.59853, 0.09280  
19.39800, 0.97279, 0.99981, 0.94066, 0.28161, 0.00000, 1.05350, 1.00000, 1.50719, 0.54054, 0.59845, 0.09276  
19.39900, 0.97272, 0.99980, 0.94065, 0.28158, 0.00000, 1.05349, 1.00000, 1.50719, 0.54054, 0.59837, 0.09273  
19.40000, 0.97264, 0.99980, 0.94064, 0.28154, 0.00000, 1.05348, 1.00000, 1.50719, 0.54054, 0.59828, 0.09269  
19.40100, 0.97256, 0.99979, 0.94063, 0.28150, 0.00000, 1.05347, 1.00000, 1.50719, 0.54054, 0.59819, 0.09265  
19.40200, 0.97248, 0.99978, 0.94062, 0.28146, 0.00000, 1.05346, 1.00000, 1.50719, 0.54054, 0.59810, 0.09262  
19.40300, 0.97240, 0.99977, 0.94061, 0.28142, 0.00000, 1.05344, 1.00000, 1.50719, 0.54054, 0.59800, 0.09258  
19.40400, 0.97231, 0.99976, 0.94060, 0.28137, 0.00000, 1.05343, 1.00000, 1.50719, 0.54054, 0.59790, 0.09254  
19.40500, 0.97222, 0.99976, 0.94059, 0.28133, 0.00000, 1.05342, 1.00000, 1.50719, 0.54054, 0.59780, 0.09250  
19.40600, 0.97212, 0.99975, 0.94058, 0.28129, 0.00000, 1.05340, 1.00000, 1.50719, 0.54054, 0.59769, 0.09246  
19.40700, 0.97203, 0.99974, 0.94057, 0.28124, 0.00000, 1.05339, 1.00000, 1.50719, 0.54054, 0.59759, 0.09242  
19.40800, 0.97193, 0.99973, 0.94056, 0.28119, 0.00000, 1.05338, 1.00000, 1.50719, 0.54054, 0.59748, 0.09237  
19.40900, 0.97183, 0.99973, 0.94055, 0.28114, 0.00000, 1.05336, 1.00000, 1.50719, 0.54054, 0.59736, 0.09233  
19.41000, 0.97172, 0.99972, 0.94054, 0.28109, 0.00000, 1.05335, 1.00000, 1.50719, 0.54054, 0.59725, 0.09228  
19.41100, 0.97162, 0.99971, 0.94053, 0.28104, 0.00000, 1.05334, 1.00000, 1.50719, 0.54054, 0.59713, 0.09224  
19.41200, 0.97150, 0.99970, 0.94052, 0.28098, 0.00000, 1.05332, 1.00000, 1.50719, 0.54054, 0.59700, 0.09219  
19.41300, 0.97139, 0.99970, 0.94051, 0.28093, 0.00000, 1.05331, 1.00000, 1.50719, 0.54054, 0.59688, 0.09214  
19.41400, 0.97128, 0.99969, 0.94050, 0.28087, 0.00000, 1.05329, 1.00000, 1.50719, 0.54054, 0.59675, 0.09210  
19.41500, 0.97116, 0.99968, 0.94049, 0.28082, 0.00000, 1.05328, 1.00000, 1.50719, 0.54054, 0.59662, 0.09205  
19.41600, 0.97103, 0.99967, 0.94048, 0.28076, 0.00000, 1.05326, 1.00000, 1.50719, 0.54054, 0.59649, 0.09200  
19.41700, 0.97091, 0.99967, 0.94047, 0.28070, 0.00000, 1.05325, 1.00000, 1.50719, 0.54054, 0.59635, 0.09195  
19.41800, 0.97078, 0.99966, 0.94046, 0.28064, 0.00000, 1.05323, 1.00000, 1.50719, 0.54054, 0.59621, 0.09189  
19.41900, 0.97065, 0.99965, 0.94045, 0.28057, 0.00000, 1.05321, 1.00000, 1.50719, 0.54054, 0.59607, 0.09184  
19.42000, 0.97052, 0.99964, 0.94044, 0.28051, 0.00000, 1.05320, 1.00000, 1.50719, 0.54054, 0.59593, 0.09179  
19.42100, 0.97038, 0.99964, 0.94043, 0.28045, 0.00000, 1.05318, 1.00000, 1.50719, 0.54054, 0.59578, 0.09173  
19.42200, 0.97024, 0.99963, 0.94042, 0.28038, 0.00000, 1.05316, 1.00000, 1.50719, 0.54054, 0.59563, 0.09168  
19.42300, 0.97010, 0.99962, 0.94041, 0.28031, 0.00000, 1.05315, 1.00000, 1.50719, 0.54054, 0.59547, 0.09162  
19.42400, 0.96996, 0.99961, 0.94040, 0.28024, 0.00000, 1.05313, 1.00000, 1.50719, 0.54054, 0.59532, 0.09157  
19.42500, 0.96981, 0.99961, 0.94039, 0.28017, 0.00000, 1.05311, 1.00000, 1.50719, 0.54054, 0.59516, 0.09151  
19.42600, 0.96966, 0.99960, 0.94038, 0.28010, 0.00000, 1.05309, 1.00000, 1.50719, 0.54054, 0.59500, 0.09145  
19.42700, 0.96951, 0.99959, 0.94038, 0.28003, 0.00000, 1.05308, 1.00000, 1.50719, 0.54054, 0.59483, 0.09139  
19.42800, 0.96935, 0.99958, 0.94037, 0.27996, 0.00000, 1.05306, 1.00000, 1.50719, 0.54054, 0.59467, 0.09133  
19.42900, 0.96919, 0.99958, 0.94036, 0.27988, 0.00000, 1.05304, 1.00000, 1.50719, 0.54054, 0.59450, 0.09127  
19.43000, 0.96903, 0.99957, 0.94035, 0.27981, 0.00000, 1.05302, 1.00000, 1.50719, 0.54054, 0.59433, 0.09121  
19.43100, 0.96887, 0.99956, 0.94034, 0.27973, 0.00000, 1.05300, 1.00000, 1.50719, 0.54054, 0.59415, 0.09115  
19.43200, 0.96870, 0.99955, 0.94033, 0.27965, 0.00000, 1.05298, 1.00000, 1.50719, 0.54054, 0.59397, 0.09108  
19.43300, 0.96853, 0.99955, 0.94032, 0.27957, 0.00000, 1.05296, 1.00000, 1.50719, 0.54054, 0.59379, 0.09102  
19.43400, 0.96836, 0.99954, 0.94031, 0.27949, 0.00000, 1.05294, 1.00000, 1.50719, 0.54054, 0.59361, 0.09096  
19.43500, 0.96818, 0.99953, 0.94030, 0.27941, 0.00000, 1.05293, 1.00000, 1.50719, 0.54054, 0.59343, 0.09089  
19.43600, 0.96801, 0.99953, 0.94029, 0.27932, 0.00000, 1.05291, 1.00000, 1.50719, 0.54054, 0.59324, 0.09082  
19.43700, 0.96783, 0.99952, 0.94028, 0.27924, 0.00000, 1.05289, 1.00000, 1.50719, 0.54054, 0.59305, 0.09076  
19.43800, 0.96764, 0.99951, 0.94027, 0.27915, 0.00000, 1.05287, 1.00000, 1.50719, 0.54054, 0.59285, 0.09069  
19.43900, 0.96746, 0.99950, 0.94026, 0.27907, 0.00000, 1.05284, 1.00000, 1.50719, 0.54054, 0.59266, 0.09062  
19.44000, 0.96727, 0.99950, 0.94025, 0.27898, 0.00000, 1.05282, 1.00000, 1.50719, 0.54054, 0.59246, 0.09055  
19.44100, 0.96708, 0.99949, 0.94025, 0.27889, 0.00000, 1.05280, 1.00000, 1.50719, 0.54054, 0.59226, 0.09048  
19.44200, 0.96688, 0.99948, 0.94024, 0.27880, 0.00000, 1.05278, 1.00000, 1.50719, 0.54054, 0.59205, 0.09041  
19.44300, 0.96669, 0.99948, 0.94023, 0.27871, 0.00000, 1.05276, 1.00000, 1.50719, 0.54054, 0.59185, 0.09034  
19.44400, 0.96649, 0.99947, 0.94022, 0.27862, 0.00000, 1.05274, 1.00000, 1.50719, 0.54054, 0.59164, 0.09027  
19.44500, 0.96629, 0.99946, 0.94021, 0.27852, 0.00000, 1.05272, 1.00000, 1.50719, 0.54054, 0.59143, 0.09019  
19.44600, 0.96608, 0.99946, 0.94020, 0.27843, 0.00000, 1.05270, 1.00000, 1.50719, 0.54054, 0.59121, 0.09012  
19.44700, 0.96588, 0.99945, 0.94019, 0.27833, 0.00000, 1.05267, 1.00000, 1.50719, 0.54054, 0.59100, 0.09004  
19.44800, 0.96567, 0.99944, 0.94018, 0.27823, 0.00000, 1.05265, 1.00000, 1.50719, 0.54054, 0.59078, 0.08997  
19.44900, 0.96546, 0.99944, 0.94017, 0.27814, 0.00000, 1.05263, 1.00000, 1.50719, 0.54054, 0.59056, 0.08989  
19.45000, 0.96524, 0.99943, 0.94017, 0.27804, 0.00000, 1.05261, 1.00000, 1.50719, 0.54054, 0.59033, 0.08982  
19.45100, 0.96503, 0.99942, 0.94016, 0.27794, 0.00000, 1.05258, 1.00000, 1.50719, 0.54054, 0.59011, 0.08974  
19.45200, 0.96481, 0.99942, 0.94015, 0.27783, 0.00000, 1.05256, 1.00000, 1.50719, 0.54054, 0.58988, 0.08966  
19.45300, 0.96459, 0.99941, 0.94014, 0.27773, 0.00000, 1.05254, 1.00000, 1.50719, 0.54054, 0.58965, 0.08958  
19.45400, 0.96436, 0.99940, 0.94013, 0.27763, 0.00000, 1.05251, 1.00000, 1.50719, 0.54054, 0.58942, 0.08950  
19.45500, 0.96413, 0.99940, 0.94012, 0.27752, 0.00000, 1.05249, 1.00000, 1.50719, 0.54054, 0.58918, 0.08942  
19.45600, 0.96391, 0.99939, 0.94011, 0.27742, 0.00000, 1.05246, 1.00000, 1.50719, 0.54054, 0.58894, 0.08934  
19.45700, 0.96367, 0.99938, 0.94011, 0.27731, 0.00000, 1.05244, 1.00000, 1.50719, 0.54054, 0.58870, 0.08926  
19.45800, 0.96344, 0.99938, 0.94010, 0.27720, 0.00000, 1.05242, 1.00000, 1.50719, 0.54054, 0.58846, 0.08917  
19.45900, 0.96320, 0.99937, 0.94009, 0.27709, 0.00000, 1.05239, 1.00000, 1.50719, 0.54054, 0.58821, 0.08909  
19.46000, 0.96296, 0.99936, 0.94008, 0.27698, 0.00000, 1.05237, 1.00000, 1.50719, 0.54054, 0.58796, 0.08901  
19.46100, 0.96272, 0.99936, 0.94007, 0.27687, 0.00000, 1.05234, 1.00000, 1.50719, 0.54054, 0.58771, 0.08892  
19.46200, 0.96248, 0.99935, 0.94007, 0.27676, 0.00000, 1.05232, 1.00000, 1.50719, 0.54054, 0.58746, 0.08884  
19.46300, 0.96223, 0.99934, 0.94006, 0.27664, 0.00000, 1.05229, 1.00000, 1.50719, 0.54054, 0.58721, 0.08875  
19.46400, 0.96198, 0.99934, 0.94005, 0.27653, 0.00000, 1.05227, 1.00000, 1.50719, 0.54054, 0.58695, 0.08866  
19.46500, 0.96173, 0.99933, 0.94004, 0.27642, 0.00000, 1.05224, 1.00000, 1.50719, 0.54054, 0.58669, 0.08858  
19.46600, 0.96148, 0.99932, 0.94003, 0.27630, 0.00000, 1.05221, 1.00000, 1.50719, 0.54054, 0.58643, 0.08849  
19.46700, 0.96122, 0.99932, 0.94003, 0.27618, 0.00000, 1.05219, 1.00000, 1.50719, 0.54054, 0.58617, 0.08840  
19.46800, 0.96097, 0.99931, 0.94002, 0.27606, 0.00000, 1.05216, 1.00000, 1.50719, 0.54054, 0.58590, 0.08831  
19.46900, 0.96071, 0.99931, 0.94001, 0.27594, 0.00000, 1.05213, 1.00000, 1.50719, 0.54054, 0.58563, 0.08822  
19.47000, 0.96044, 0.99930, 0.94000, 0.27582, 0.00000, 1.05211, 1.00000, 1.50719, 0.54054, 0.58536, 0.08813  
19.47100, 0.96018, 0.99929, 0.93999, 0.27570, 0.00000, 1.05208, 1.00000, 1.50719, 0.54054, 0.58509, 0.08804  
19.47200, 0.95991, 0.99929, 0.93999, 0.27558, 0.00000, 1.05205, 1.00000, 1.50719, 0.54054, 0.58482, 0.08795  
19.47300, 0.95964, 0.99928, 0.93998, 0.27546, 0.00000, 1.05203, 1.00000, 1.50719, 0.54054, 0.58454, 0.08785  
19.47400, 0.95937, 0.99928, 0.93997, 0.27533, 0.00000, 1.05200, 1.00000, 1.50719, 0.54054, 0.58426, 0.08776  
19.47500, 0.95910, 0.99927, 0.93996, 0.27521, 0.00000, 1.05197, 1.00000, 1.50719, 0.54054, 0.58398, 0.08767  
19.47600, 0.95882, 0.99926, 0.93996, 0.27508, 0.00000, 1.05194, 1.00000, 1.50719, 0.54054, 0.58370, 0.08757  
19.47700, 0.95854, 0.99926, 0.93995, 0.27495, 0.00000, 1.05192, 1.00000, 1.50719, 0.54054, 0.58341, 0.08748  
19.47800, 0.95826, 0.99925, 0.93994, 0.27483, 0.00000, 1.05189, 1.00000, 1.50719, 0.54054, 0.58313, 0.08738  
19.47900, 0.95798, 0.99925, 0.93993, 0.27470, 0.00000, 1.05186, 1.00000, 1.50719, 0.54054, 0.58284, 0.08729  
19.48000, 0.95769, 0.99924, 0.93993, 0.27457, 0.00000, 1.05183, 1.00000, 1.50719, 0.54054, 0.58255, 0.08719  
19.48100, 0.95741, 0.99924, 0.93992, 0.27444, 0.00000, 1.05180, 1.00000, 1.50719, 0.54054, 0.58226, 0.08709  
19.48200, 0.95712, 0.99923, 0.93991, 0.27430, 0.00000, 1.05177, 1.00000, 1.50719, 0.54054, 0.58196, 0.08699  
19.48300, 0.95683, 0.99922, 0.93991, 0.27417, 0.00000, 1.05174, 1.00000, 1.50719, 0.54054, 0.58166, 0.08690  
19.48400, 0.95653, 0.99922, 0.93990, 0.27404, 0.00000, 1.05171, 1.00000, 1.50719, 0.54054, 0.58136, 0.08680  
19.48500, 0.95624, 0.99921, 0.93989, 0.27390, 0.00000, 1.05169, 1.00000, 1.50719, 0.54054, 0.58106, 0.08670  
19.48600, 0.95594, 0.99921, 0.93989, 0.27377, 0.00000, 1.05166, 1.00000, 1.50719, 0.54054, 0.58076, 0.08660  
19.48700, 0.95564, 0.99920, 0.93988, 0.27363, 0.00000, 1.05163, 1.00000, 1.50719, 0.54054, 0.58046, 0.08650  
19.48800, 0.95534, 0.99920, 0.93987, 0.27350, 0.00000, 1.05160, 1.00000, 1.50719, 0.54054, 0.58015, 0.08639  
19.48900, 0.95504, 0.99919, 0.93987, 0.27336, 0.00000, 1.05157, 1.00000, 1.50719, 0.54054, 0.57984, 0.08629  
19.49000, 0.95473, 0.99919, 0.93986, 0.27322, 0.00000, 1.05154, 1.00000, 1.50719, 0.54054, 0.57953, 0.08619  
19.49100, 0.95442, 0.99918, 0.93985, 0.27308, 0.00000, 1.05151, 1.00000, 1.50719, 0.54054, 0.57922, 0.08609  
19.49200, 0.95411, 0.99918, 0.93985, 0.27294, 0.00000, 1.05147, 1.00000, 1.50719, 0.54054, 0.57891, 0.08598  
19.49300, 0.95380, 0.99917, 0.93984, 0.27280, 0.00000, 1.05144, 1.00000, 1.50719, 0.54054, 0.57859, 0.08588  
19.49400, 0.95349, 0.99917, 0.93983, 0.27266, 0.00000, 1.05141, 1.00000, 1.50719, 0.54054, 0.57827, 0.08578  
19.49500, 0.95317, 0.99916, 0.93983, 0.27251, 0.00000, 1.05138, 1.00000, 1.50719, 0.54054, 0.57795, 0.08567  
19.49600, 0.95286, 0.99916, 0.93982, 0.27237, 0.00000, 1.05135, 1.00000, 1.50719, 0.54054, 0.57763, 0.08557  
19.49700, 0.95254, 0.99915, 0.93981, 0.27223, 0.00000, 1.05132, 1.00000, 1.50719, 0.54054, 0.57731, 0.08546  
19.49800, 0.95222, 0.99915, 0.93981, 0.27208, 0.00000, 1.05129, 1.00000, 1.50719, 0.54054, 0.57699, 0.08535  
19.49900, 0.95189, 0.99914, 0.93980, 0.27194, 0.00000, 1.05126, 1.00000, 1.50719, 0.54054, 0.57666, 0.08525  
19.50000, 0.95157, 0.99914, 0.93980, 0.27179, 0.00000, 1.05122, 1.00000, 1.50719, 0.54054, 0.57633, 0.08514  
19.50100, 0.95124, 0.99913, 0.93979, 0.27164, 0.00000, 1.05119, 1.00000, 1.50719, 0.54054, 0.57600, 0.08503  
19.50200, 0.95091, 0.99913, 0.93978, 0.27149, 0.00000, 1.05116, 1.00000, 1.50719, 0.54054, 0.57567, 0.08492  
19.50300, 0.95058, 0.99912, 0.93978, 0.27134, 0.00000, 1.05113, 1.00000, 1.50719, 0.54054, 0.57534, 0.08481  
19.50400, 0.95025, 0.99912, 0.93977, 0.27120, 0.00000, 1.05110, 1.00000, 1.50719, 0.54054, 0.57501, 0.08470  
19.50500, 0.94992, 0.99911, 0.93977, 0.27105, 0.00000, 1.05106, 1.00000, 1.50719, 0.54054, 0.57467, 0.08459  
19.50600, 0.94958, 0.99911, 0.93976, 0.27089, 0.00000, 1.05103, 1.00000, 1.50719, 0.54054, 0.57433, 0.08448  
19.50700, 0.94925, 0.99910, 0.93976, 0.27074, 0.00000, 1.05100, 1.00000, 1.50719, 0.54054, 0.57399, 0.08437  
19.50800, 0.94891, 0.99910, 0.93975, 0.27059, 0.00000, 1.05096, 1.00000, 1.50719, 0.54054, 0.57365, 0.08426  
19.50900, 0.94857, 0.99909, 0.93975, 0.27044, 0.00000, 1.05093, 1.00000, 1.50719, 0.54054, 0.57331, 0.08415  
19.51000, 0.94823, 0.99909, 0.93974, 0.27028, 0.00000, 1.05090, 1.00000, 1.50719, 0.54054, 0.57297, 0.08404  
19.51100, 0.94788, 0.99909, 0.93973, 0.27013, 0.00000, 1.05086, 1.00000, 1.50719, 0.54054, 0.57262, 0.08393  
19.51200, 0.94754, 0.99908, 0.93973, 0.26997, 0.00000, 1.05083, 1.00000, 1.50719, 0.54054, 0.57228, 0.08381  
19.51300, 0.94719, 0.99908, 0.93972, 0.26982, 0.00000, 1.05080, 1.00000, 1.50719, 0.54054, 0.57193, 0.08370  
