time, 		delta, omega, eq_t, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 9.47800, 1.02643, 0.99888, 0.94429, 1.06026, 0.37472, -0.14851, 1.38388, 0.30778, 0.00000, 1.05947, 1.00000, 1.38388, 0.54054, 0.65755, 0.11398, 1.06115  
 9.47900, 1.02600, 0.99886, 0.94425, 1.06022, 0.37691, -0.14850, 1.38369, 0.30756, 0.00000, 1.05942, 1.00000, 1.38369, 0.54054, 0.65706, 0.11380, 1.06115  
 9.48000, 1.02557, 0.99885, 0.94421, 1.06018, 0.37911, -0.14849, 1.38351, 0.30734, 0.00000, 1.05937, 1.00000, 1.38351, 0.54054, 0.65657, 0.11362, 1.06115  
 9.48100, 1.02513, 0.99883, 0.94417, 1.06014, 0.38130, -0.14848, 1.38332, 0.30712, 0.00000, 1.05933, 1.00000, 1.38332, 0.54054, 0.65607, 0.11344, 1.06115  
 9.48200, 1.02469, 0.99881, 0.94414, 1.06010, 0.38350, -0.14847, 1.38315, 0.30690, 0.00000, 1.05928, 1.00000, 1.38315, 0.54054, 0.65556, 0.11325, 1.06115  
 9.48300, 1.02424, 0.99880, 0.94410, 1.06006, 0.38569, -0.14846, 1.38297, 0.30667, 0.00000, 1.05923, 1.00000, 1.38297, 0.54054, 0.65505, 0.11306, 1.06115  
 9.48400, 1.02378, 0.99878, 0.94406, 1.06002, 0.38789, -0.14845, 1.38281, 0.30644, 0.00000, 1.05918, 1.00000, 1.38281, 0.54054, 0.65453, 0.11288, 1.06115  
 9.48500, 1.02332, 0.99877, 0.94403, 1.05998, 0.39009, -0.14844, 1.38264, 0.30621, 0.00000, 1.05912, 1.00000, 1.38264, 0.54054, 0.65401, 0.11269, 1.06115  
 9.48600, 1.02285, 0.99875, 0.94399, 1.05993, 0.39228, -0.14843, 1.38248, 0.30598, 0.00000, 1.05907, 1.00000, 1.38248, 0.54054, 0.65348, 0.11249, 1.06115  
 9.48700, 1.02238, 0.99874, 0.94395, 1.05989, 0.39448, -0.14842, 1.38233, 0.30574, 0.00000, 1.05902, 1.00000, 1.38233, 0.54054, 0.65295, 0.11230, 1.06115  
 9.48800, 1.02190, 0.99872, 0.94392, 1.05985, 0.39668, -0.14841, 1.38218, 0.30550, 0.00000, 1.05897, 1.00000, 1.38218, 0.54054, 0.65241, 0.11210, 1.06115  
 9.48900, 1.02142, 0.99871, 0.94388, 1.05980, 0.39888, -0.14840, 1.38204, 0.30526, 0.00000, 1.05892, 1.00000, 1.38204, 0.54054, 0.65186, 0.11191, 1.06115  
 9.49000, 1.02093, 0.99869, 0.94385, 1.05976, 0.40108, -0.14839, 1.38190, 0.30502, 0.00000, 1.05886, 1.00000, 1.38190, 0.54054, 0.65131, 0.11171, 1.06115  
 9.49100, 1.02043, 0.99868, 0.94381, 1.05971, 0.40328, -0.14838, 1.38177, 0.30477, 0.00000, 1.05881, 1.00000, 1.38177, 0.54054, 0.65075, 0.11151, 1.06115  
 9.49200, 1.01993, 0.99866, 0.94377, 1.05967, 0.40548, -0.14837, 1.38164, 0.30452, 0.00000, 1.05876, 1.00000, 1.38164, 0.54054, 0.65019, 0.11131, 1.06115  
 9.49300, 1.01942, 0.99865, 0.94374, 1.05962, 0.40768, -0.14836, 1.38152, 0.30427, 0.00000, 1.05870, 1.00000, 1.38152, 0.54054, 0.64962, 0.11110, 1.06115  
 9.49400, 1.01891, 0.99863, 0.94370, 1.05957, 0.40988, -0.14835, 1.38140, 0.30401, 0.00000, 1.05865, 1.00000, 1.38140, 0.54054, 0.64905, 0.11090, 1.06115  
 9.49500, 1.01839, 0.99862, 0.94367, 1.05953, 0.41208, -0.14834, 1.38129, 0.30376, 0.00000, 1.05859, 1.00000, 1.38129, 0.54054, 0.64847, 0.11069, 1.06115  
 9.49600, 1.01787, 0.99860, 0.94363, 1.05948, 0.41427, -0.14833, 1.38118, 0.30350, 0.00000, 1.05854, 1.00000, 1.38118, 0.54054, 0.64788, 0.11048, 1.06115  
 9.49700, 1.01734, 0.99859, 0.94359, 1.05943, 0.41647, -0.14832, 1.38107, 0.30323, 0.00000, 1.05848, 1.00000, 1.38107, 0.54054, 0.64729, 0.11027, 1.06115  
 9.49800, 1.01681, 0.99858, 0.94356, 1.05939, 0.41867, -0.14831, 1.38097, 0.30297, 0.00000, 1.05842, 1.00000, 1.38097, 0.54054, 0.64670, 0.11006, 1.06115  
 9.49900, 1.01627, 0.99856, 0.94352, 1.05934, 0.42087, -0.14830, 1.38088, 0.30270, 0.00000, 1.05837, 1.00000, 1.38088, 0.54054, 0.64610, 0.10985, 1.06115  
 9.50000, 1.01572, 0.99855, 0.94349, 1.05929, 0.42307, -0.14829, 1.38079, 0.30243, 0.00000, 1.05831, 1.00000, 1.38079, 0.54054, 0.64549, 0.10963, 1.06115  
 9.50100, 1.01517, 0.99853, 0.94345, 1.05924, 0.42527, -0.14828, 1.38071, 0.30216, 0.00000, 1.05825, 1.00000, 1.38071, 0.54054, 0.64488, 0.10942, 1.06115  
 9.50200, 1.01462, 0.99852, 0.94342, 1.05919, 0.42747, -0.14827, 1.38063, 0.30189, 0.00000, 1.05819, 1.00000, 1.38063, 0.54054, 0.64426, 0.10920, 1.06115  
 9.50300, 1.01405, 0.99850, 0.94338, 1.05914, 0.42967, -0.14826, 1.38055, 0.30161, 0.00000, 1.05813, 1.00000, 1.38055, 0.54054, 0.64364, 0.10898, 1.06115  
 9.50400, 1.01349, 0.99849, 0.94335, 1.05909, 0.43187, -0.14825, 1.38048, 0.30133, 0.00000, 1.05808, 1.00000, 1.38048, 0.54054, 0.64302, 0.10876, 1.06115  
 9.50500, 1.01292, 0.99848, 0.94331, 1.05904, 0.43406, -0.14824, 1.38042, 0.30105, 0.00000, 1.05802, 1.00000, 1.38042, 0.54054, 0.64239, 0.10854, 1.06115  
 9.50600, 1.01234, 0.99846, 0.94328, 1.05899, 0.43626, -0.14823, 1.38036, 0.30077, 0.00000, 1.05796, 1.00000, 1.38036, 0.54054, 0.64175, 0.10831, 1.06115  
 9.50700, 1.01176, 0.99845, 0.94325, 1.05894, 0.43846, -0.14822, 1.38030, 0.30048, 0.00000, 1.05790, 1.00000, 1.38030, 0.54054, 0.64111, 0.10809, 1.06115  
 9.50800, 1.01117, 0.99844, 0.94321, 1.05888, 0.44065, -0.14821, 1.38025, 0.30020, 0.00000, 1.05784, 1.00000, 1.38025, 0.54054, 0.64046, 0.10786, 1.06115  
 9.50900, 1.01058, 0.99842, 0.94318, 1.05883, 0.44285, -0.14820, 1.38020, 0.29991, 0.00000, 1.05777, 1.00000, 1.38020, 0.54054, 0.63981, 0.10764, 1.06115  
 9.51000, 1.00998, 0.99841, 0.94314, 1.05878, 0.44504, -0.14818, 1.38016, 0.29962, 0.00000, 1.05771, 1.00000, 1.38016, 0.54054, 0.63916, 0.10741, 1.06115  
 9.51100, 1.00938, 0.99840, 0.94311, 1.05872, 0.44724, -0.14817, 1.38013, 0.29932, 0.00000, 1.05765, 1.00000, 1.38013, 0.54054, 0.63850, 0.10718, 1.06115  
 9.51200, 1.00877, 0.99838, 0.94308, 1.05867, 0.44943, -0.14816, 1.38009, 0.29903, 0.00000, 1.05759, 1.00000, 1.38009, 0.54054, 0.63783, 0.10694, 1.06115  
 9.51300, 1.00816, 0.99837, 0.94304, 1.05862, 0.45162, -0.14815, 1.38007, 0.29873, 0.00000, 1.05753, 1.00000, 1.38007, 0.54054, 0.63716, 0.10671, 1.06115  
 9.51400, 1.00754, 0.99836, 0.94301, 1.05856, 0.45382, -0.14814, 1.38005, 0.29843, 0.00000, 1.05746, 1.00000, 1.38005, 0.54054, 0.63649, 0.10648, 1.06115  
 9.51500, 1.00692, 0.99834, 0.94297, 1.05851, 0.45601, -0.14813, 1.38003, 0.29812, 0.00000, 1.05740, 1.00000, 1.38003, 0.54054, 0.63581, 0.10624, 1.06115  
 9.51600, 1.00629, 0.99833, 0.94294, 1.05845, 0.45820, -0.14812, 1.38002, 0.29782, 0.00000, 1.05734, 1.00000, 1.38002, 0.54054, 0.63512, 0.10600, 1.06115  
 9.51700, 1.00566, 0.99832, 0.94291, 1.05839, 0.46039, -0.14811, 1.38001, 0.29751, 0.00000, 1.05727, 1.00000, 1.38001, 0.54054, 0.63443, 0.10576, 1.06115  
 9.51800, 1.00502, 0.99831, 0.94288, 1.05834, 0.46258, -0.14810, 1.38001, 0.29720, 0.00000, 1.05721, 1.00000, 1.38001, 0.54054, 0.63374, 0.10552, 1.06115  
 9.51900, 1.00438, 0.99829, 0.94284, 1.05828, 0.46477, -0.14809, 1.38001, 0.29689, 0.00000, 1.05714, 1.00000, 1.38001, 0.54054, 0.63304, 0.10528, 1.06115  
 9.52000, 1.00374, 0.99828, 0.94281, 1.05822, 0.46695, -0.14808, 1.38002, 0.29658, 0.00000, 1.05708, 1.00000, 1.38002, 0.54054, 0.63234, 0.10504, 1.06115  
 9.52100, 1.00309, 0.99827, 0.94278, 1.05817, 0.46914, -0.14807, 1.38003, 0.29627, 0.00000, 1.05701, 1.00000, 1.38003, 0.54054, 0.63164, 0.10480, 1.06115  
 9.52200, 1.00243, 0.99826, 0.94274, 1.05811, 0.47133, -0.14806, 1.38004, 0.29595, 0.00000, 1.05694, 1.00000, 1.38004, 0.54054, 0.63093, 0.10455, 1.06115  
 9.52300, 1.00177, 0.99824, 0.94271, 1.05805, 0.47351, -0.14805, 1.38006, 0.29563, 0.00000, 1.05688, 1.00000, 1.38006, 0.54054, 0.63021, 0.10430, 1.06115  
 9.52400, 1.00111, 0.99823, 0.94268, 1.05799, 0.47569, -0.14804, 1.38009, 0.29531, 0.00000, 1.05681, 1.00000, 1.38009, 0.54054, 0.62949, 0.10406, 1.06115  
 9.52500, 1.00044, 0.99822, 0.94265, 1.05793, 0.47788, -0.14803, 1.38012, 0.29499, 0.00000, 1.05674, 1.00000, 1.38012, 0.54054, 0.62877, 0.10381, 1.06115  
 9.52600, 0.99976, 0.99821, 0.94262, 1.05787, 0.48006, -0.14802, 1.38016, 0.29467, 0.00000, 1.05668, 1.00000, 1.38016, 0.54054, 0.62804, 0.10356, 1.06115  
 9.52700, 0.99909, 0.99820, 0.94258, 1.05781, 0.48224, -0.14801, 1.38020, 0.29434, 0.00000, 1.05661, 1.00000, 1.38020, 0.54054, 0.62731, 0.10331, 1.06115  
 9.52800, 0.99840, 0.99818, 0.94255, 1.05775, 0.48442, -0.14800, 1.38024, 0.29401, 0.00000, 1.05654, 1.00000, 1.38024, 0.54054, 0.62658, 0.10306, 1.06115  
 9.52900, 0.99772, 0.99817, 0.94252, 1.05769, 0.48660, -0.14799, 1.38029, 0.29368, 0.00000, 1.05647, 1.00000, 1.38029, 0.54054, 0.62584, 0.10280, 1.06115  
 9.53000, 0.99703, 0.99816, 0.94249, 1.05763, 0.48878, -0.14798, 1.38034, 0.29335, 0.00000, 1.05640, 1.00000, 1.38034, 0.54054, 0.62510, 0.10255, 1.06115  
 9.53100, 0.99633, 0.99815, 0.94246, 1.05757, 0.49095, -0.14797, 1.38040, 0.29302, 0.00000, 1.05633, 1.00000, 1.38040, 0.54054, 0.62435, 0.10229, 1.06115  
 9.53200, 0.99563, 0.99814, 0.94243, 1.05751, 0.49313, -0.14796, 1.38046, 0.29268, 0.00000, 1.05626, 1.00000, 1.38046, 0.54054, 0.62360, 0.10204, 1.06115  
 9.53300, 0.99493, 0.99813, 0.94240, 1.05744, 0.49530, -0.14795, 1.38053, 0.29235, 0.00000, 1.05619, 1.00000, 1.38053, 0.54054, 0.62284, 0.10178, 1.06115  
 9.53400, 0.99422, 0.99812, 0.94237, 1.05738, 0.49748, -0.14794, 1.38061, 0.29201, 0.00000, 1.05612, 1.00000, 1.38061, 0.54054, 0.62209, 0.10152, 1.06115  
 9.53500, 0.99351, 0.99811, 0.94234, 1.05732, 0.49965, -0.14793, 1.38068, 0.29167, 0.00000, 1.05605, 1.00000, 1.38068, 0.54054, 0.62132, 0.10126, 1.06115  
 9.53600, 0.99279, 0.99809, 0.94230, 1.05725, 0.50182, -0.14792, 1.38076, 0.29133, 0.00000, 1.05598, 1.00000, 1.38076, 0.54054, 0.62056, 0.10100, 1.06115  
 9.53700, 0.99207, 0.99808, 0.94227, 1.05719, 0.50399, -0.14791, 1.38085, 0.29098, 0.00000, 1.05590, 1.00000, 1.38085, 0.54054, 0.61979, 0.10074, 1.06115  
 9.53800, 0.99135, 0.99807, 0.94224, 1.05713, 0.50616, -0.14790, 1.38094, 0.29064, 0.00000, 1.05583, 1.00000, 1.38094, 0.54054, 0.61902, 0.10047, 1.06115  
 9.53900, 0.99062, 0.99806, 0.94221, 1.05706, 0.50832, -0.14789, 1.38104, 0.29029, 0.00000, 1.05576, 1.00000, 1.38104, 0.54054, 0.61824, 0.10021, 1.06115  
 9.54000, 0.98988, 0.99805, 0.94218, 1.05700, 0.51049, -0.14788, 1.38114, 0.28995, 0.00000, 1.05569, 1.00000, 1.38114, 0.54054, 0.61746, 0.09994, 1.06115  
 9.54100, 0.98915, 0.99804, 0.94216, 1.05693, 0.51265, -0.14788, 1.38124, 0.28960, 0.00000, 1.05561, 1.00000, 1.38124, 0.54054, 0.61668, 0.09968, 1.06115  
 9.54200, 0.98841, 0.99803, 0.94213, 1.05686, 0.51482, -0.14787, 1.38135, 0.28925, 0.00000, 1.05554, 1.00000, 1.38135, 0.54054, 0.61589, 0.09941, 1.06115  
 9.54300, 0.98766, 0.99802, 0.94210, 1.05680, 0.51698, -0.14786, 1.38147, 0.28889, 0.00000, 1.05546, 1.00000, 1.38147, 0.54054, 0.61510, 0.09914, 1.06115  
 9.54400, 0.98692, 0.99801, 0.94207, 1.05673, 0.51914, -0.14785, 1.38159, 0.28854, 0.00000, 1.05539, 1.00000, 1.38159, 0.54054, 0.61431, 0.09887, 1.06115  
 9.54500, 0.98616, 0.99800, 0.94204, 1.05666, 0.52130, -0.14784, 1.38171, 0.28818, 0.00000, 1.05532, 1.00000, 1.38171, 0.54054, 0.61351, 0.09860, 1.06115  
 9.54600, 0.98541, 0.99799, 0.94201, 1.05660, 0.52346, -0.14783, 1.38184, 0.28783, 0.00000, 1.05524, 1.00000, 1.38184, 0.54054, 0.61271, 0.09833, 1.06115  
 9.54700, 0.98465, 0.99798, 0.94198, 1.05653, 0.52561, -0.14782, 1.38197, 0.28747, 0.00000, 1.05516, 1.00000, 1.38197, 0.54054, 0.61191, 0.09806, 1.06115  
 9.54800, 0.98389, 0.99797, 0.94195, 1.05646, 0.52777, -0.14781, 1.38211, 0.28711, 0.00000, 1.05509, 1.00000, 1.38211, 0.54054, 0.61111, 0.09779, 1.06115  
 9.54900, 0.98312, 0.99796, 0.94192, 1.05639, 0.52992, -0.14780, 1.38225, 0.28675, 0.00000, 1.05501, 1.00000, 1.38225, 0.54054, 0.61030, 0.09752, 1.06115  
 9.55000, 0.98235, 0.99795, 0.94190, 1.05632, 0.53207, -0.14779, 1.38240, 0.28639, 0.00000, 1.05494, 1.00000, 1.38240, 0.54054, 0.60949, 0.09724, 1.06115  
 9.55100, 0.98158, 0.99794, 0.94187, 1.05625, 0.53422, -0.14778, 1.38255, 0.28602, 0.00000, 1.05486, 1.00000, 1.38255, 0.54054, 0.60867, 0.09697, 1.06115  
 9.55200, 0.98080, 0.99793, 0.94184, 1.05618, 0.53637, -0.14777, 1.38270, 0.28566, 0.00000, 1.05478, 1.00000, 1.38270, 0.54054, 0.60786, 0.09669, 1.06115  
 9.55300, 0.98002, 0.99793, 0.94181, 1.05611, 0.53852, -0.14776, 1.38286, 0.28529, 0.00000, 1.05470, 1.00000, 1.38286, 0.54054, 0.60704, 0.09642, 1.06115  
 9.55400, 0.97924, 0.99792, 0.94179, 1.05604, 0.54067, -0.14775, 1.38303, 0.28493, 0.00000, 1.05463, 1.00000, 1.38303, 0.54054, 0.60621, 0.09614, 1.06115  
 9.55500, 0.97845, 0.99791, 0.94176, 1.05597, 0.54281, -0.14774, 1.38320, 0.28456, 0.00000, 1.05455, 1.00000, 1.38320, 0.54054, 0.60539, 0.09586, 1.06115  
 9.55600, 0.97766, 0.99790, 0.94173, 1.05590, 0.54496, -0.14773, 1.38337, 0.28419, 0.00000, 1.05447, 1.00000, 1.38337, 0.54054, 0.60456, 0.09558, 1.06115  
 9.55700, 0.97687, 0.99789, 0.94171, 1.05583, 0.54710, -0.14772, 1.38355, 0.28382, 0.00000, 1.05439, 1.00000, 1.38355, 0.54054, 0.60373, 0.09530, 1.06115  
 9.55800, 0.97607, 0.99788, 0.94168, 1.05576, 0.54924, -0.14771, 1.38373, 0.28345, 0.00000, 1.05431, 1.00000, 1.38373, 0.54054, 0.60290, 0.09502, 1.06115  
 9.55900, 0.97527, 0.99787, 0.94165, 1.05568, 0.55138, -0.14770, 1.38392, 0.28307, 0.00000, 1.05423, 1.00000, 1.38392, 0.54054, 0.60206, 0.09474, 1.06115  
 9.56000, 0.97447, 0.99787, 0.94163, 1.05561, 0.55351, -0.14769, 1.38411, 0.28270, 0.00000, 1.05415, 1.00000, 1.38411, 0.54054, 0.60122, 0.09446, 1.06115  
 9.56100, 0.97366, 0.99786, 0.94160, 1.05554, 0.55565, -0.14768, 1.38431, 0.28232, 0.00000, 1.05407, 1.00000, 1.38431, 0.54054, 0.60038, 0.09418, 1.06115  
 9.56200, 0.97285, 0.99785, 0.94157, 1.05546, 0.55778, -0.14768, 1.38451, 0.28195, 0.00000, 1.05399, 1.00000, 1.38451, 0.54054, 0.59954, 0.09389, 1.06115  
 9.56300, 0.97204, 0.99784, 0.94155, 1.05539, 0.55992, -0.14767, 1.38471, 0.28157, 0.00000, 1.05391, 1.00000, 1.38471, 0.54054, 0.59869, 0.09361, 1.06115  
 9.56400, 0.97122, 0.99783, 0.94152, 1.05531, 0.56205, -0.14766, 1.38492, 0.28119, 0.00000, 1.05383, 1.00000, 1.38492, 0.54054, 0.59785, 0.09332, 1.06115  
 9.56500, 0.97041, 0.99783, 0.94150, 1.05524, 0.56417, -0.14765, 1.38513, 0.28081, 0.00000, 1.05374, 1.00000, 1.38513, 0.54054, 0.59700, 0.09304, 1.06115  
 9.56600, 0.96959, 0.99782, 0.94147, 1.05517, 0.56630, -0.14764, 1.38535, 0.28043, 0.00000, 1.05366, 1.00000, 1.38535, 0.54054, 0.59614, 0.09275, 1.06115  
 9.56700, 0.96876, 0.99781, 0.94145, 1.05509, 0.56843, -0.14763, 1.38558, 0.28005, 0.00000, 1.05358, 1.00000, 1.38558, 0.54054, 0.59529, 0.09247, 1.06115  
 9.56800, 0.96794, 0.99780, 0.94142, 1.05501, 0.57055, -0.14762, 1.38580, 0.27967, 0.00000, 1.05350, 1.00000, 1.38580, 0.54054, 0.59443, 0.09218, 1.06115  
 9.56900, 0.96711, 0.99780, 0.94140, 1.05494, 0.57267, -0.14761, 1.38603, 0.27929, 0.00000, 1.05342, 1.00000, 1.38603, 0.54054, 0.59357, 0.09189, 1.06115  
 9.57000, 0.96627, 0.99779, 0.94137, 1.05486, 0.57479, -0.14760, 1.38627, 0.27890, 0.00000, 1.05333, 1.00000, 1.38627, 0.54054, 0.59271, 0.09161, 1.06115  
 9.57100, 0.96544, 0.99778, 0.94135, 1.05479, 0.57691, -0.14759, 1.38651, 0.27852, 0.00000, 1.05325, 1.00000, 1.38651, 0.54054, 0.59185, 0.09132, 1.06115  
 9.57200, 0.96460, 0.99778, 0.94133, 1.05471, 0.57903, -0.14758, 1.38676, 0.27813, 0.00000, 1.05316, 1.00000, 1.38676, 0.54054, 0.59099, 0.09103, 1.06115  
 9.57300, 0.96376, 0.99777, 0.94130, 1.05463, 0.58114, -0.14758, 1.38701, 0.27775, 0.00000, 1.05308, 1.00000, 1.38701, 0.54054, 0.59012, 0.09074, 1.06115  
 9.57400, 0.96292, 0.99776, 0.94128, 1.05455, 0.58325, -0.14757, 1.38726, 0.27736, 0.00000, 1.05300, 1.00000, 1.38726, 0.54054, 0.58926, 0.09045, 1.06115  
 9.57500, 0.96207, 0.99776, 0.94125, 1.05448, 0.58536, -0.14756, 1.38752, 0.27697, 0.00000, 1.05291, 1.00000, 1.38752, 0.54054, 0.58839, 0.09016, 1.06115  
 9.57600, 0.96123, 0.99775, 0.94123, 1.05440, 0.58747, -0.14755, 1.38778, 0.27658, 0.00000, 1.05283, 1.00000, 1.38778, 0.54054, 0.58752, 0.08987, 1.06115  
 9.57700, 0.96038, 0.99774, 0.94121, 1.05432, 0.58958, -0.14754, 1.38805, 0.27619, 0.00000, 1.05274, 1.00000, 1.38805, 0.54054, 0.58664, 0.08958, 1.06115  
 9.57800, 0.95953, 0.99774, 0.94119, 1.05424, 0.59168, -0.14753, 1.38832, 0.27580, 0.00000, 1.05266, 1.00000, 1.38832, 0.54054, 0.58577, 0.08929, 1.06115  
 9.57900, 0.95867, 0.99773, 0.94116, 1.05416, 0.59379, -0.14752, 1.38859, 0.27541, 0.00000, 1.05257, 1.00000, 1.38859, 0.54054, 0.58489, 0.08899, 1.06115  
 9.58000, 0.95781, 0.99772, 0.94114, 1.05408, 0.59589, -0.14751, 1.38887, 0.27502, 0.00000, 1.05248, 1.00000, 1.38887, 0.54054, 0.58402, 0.08870, 1.06115  
 9.58100, 0.95696, 0.99772, 0.94112, 1.05400, 0.59799, -0.14751, 1.38916, 0.27463, 0.00000, 1.05240, 1.00000, 1.38916, 0.54054, 0.58314, 0.08841, 1.06115  
 9.58200, 0.95610, 0.99771, 0.94110, 1.05392, 0.60008, -0.14750, 1.38944, 0.27424, 0.00000, 1.05231, 1.00000, 1.38944, 0.54054, 0.58226, 0.08812, 1.06115  
 9.58300, 0.95523, 0.99771, 0.94108, 1.05384, 0.60218, -0.14749, 1.38974, 0.27385, 0.00000, 1.05223, 1.00000, 1.38974, 0.54054, 0.58138, 0.08782, 1.06115  
 9.58400, 0.95437, 0.99770, 0.94105, 1.05376, 0.60427, -0.14748, 1.39003, 0.27345, 0.00000, 1.05214, 1.00000, 1.39003, 0.54054, 0.58049, 0.08753, 1.06115  
 9.58500, 0.95350, 0.99770, 0.94103, 1.05368, 0.60636, -0.14747, 1.39034, 0.27306, 0.00000, 1.05205, 1.00000, 1.39034, 0.54054, 0.57961, 0.08724, 1.06115  
 9.58600, 0.95263, 0.99769, 0.94101, 1.05360, 0.60845, -0.14746, 1.39064, 0.27266, 0.00000, 1.05196, 1.00000, 1.39064, 0.54054, 0.57873, 0.08694, 1.06115  
 9.58700, 0.95176, 0.99769, 0.94099, 1.05351, 0.61053, -0.14746, 1.39095, 0.27227, 0.00000, 1.05188, 1.00000, 1.39095, 0.54054, 0.57784, 0.08665, 1.06115  
 9.58800, 0.95089, 0.99768, 0.94097, 1.05343, 0.61262, -0.14745, 1.39127, 0.27187, 0.00000, 1.05179, 1.00000, 1.39127, 0.54054, 0.57695, 0.08635, 1.06115  
 9.58900, 0.95001, 0.99768, 0.94095, 1.05335, 0.61470, -0.14744, 1.39158, 0.27148, 0.00000, 1.05170, 1.00000, 1.39158, 0.54054, 0.57607, 0.08606, 1.06115  
 9.59000, 0.94913, 0.99767, 0.94093, 1.05327, 0.61678, -0.14743, 1.39191, 0.27108, 0.00000, 1.05161, 1.00000, 1.39191, 0.54054, 0.57518, 0.08576, 1.06115  
 9.59100, 0.94826, 0.99767, 0.94091, 1.05318, 0.61885, -0.14742, 1.39223, 0.27068, 0.00000, 1.05152, 1.00000, 1.39223, 0.54054, 0.57429, 0.08547, 1.06115  
 9.59200, 0.94738, 0.99766, 0.94089, 1.05310, 0.62093, -0.14741, 1.39256, 0.27028, 0.00000, 1.05143, 1.00000, 1.39256, 0.54054, 0.57340, 0.08517, 1.06115  
 9.59300, 0.94649, 0.99766, 0.94087, 1.05302, 0.62300, -0.14741, 1.39290, 0.26989, 0.00000, 1.05134, 1.00000, 1.39290, 0.54054, 0.57250, 0.08487, 1.06115  
 9.59400, 0.94561, 0.99765, 0.94085, 1.05293, 0.62507, -0.14740, 1.39324, 0.26949, 0.00000, 1.05126, 1.00000, 1.39324, 0.54054, 0.57161, 0.08458, 1.06115  
 9.59500, 0.94473, 0.99765, 0.94083, 1.05285, 0.62714, -0.14739, 1.39358, 0.26909, 0.00000, 1.05117, 1.00000, 1.39358, 0.54054, 0.57072, 0.08428, 1.06115  
 9.59600, 0.94384, 0.99765, 0.94081, 1.05277, 0.62920, -0.14738, 1.39393, 0.26869, 0.00000, 1.05108, 1.00000, 1.39393, 0.54054, 0.56983, 0.08399, 1.06115  
 9.59700, 0.94295, 0.99764, 0.94079, 1.05268, 0.63126, -0.14737, 1.39428, 0.26829, 0.00000, 1.05099, 1.00000, 1.39428, 0.54054, 0.56893, 0.08369, 1.06115  
 9.59800, 0.94206, 0.99764, 0.94077, 1.05260, 0.63332, -0.14737, 1.39464, 0.26789, 0.00000, 1.05090, 1.00000, 1.39464, 0.54054, 0.56804, 0.08339, 1.06115  
 9.59900, 0.94117, 0.99763, 0.94076, 1.05251, 0.63538, -0.14736, 1.39500, 0.26749, 0.00000, 1.05081, 1.00000, 1.39500, 0.54054, 0.56714, 0.08310, 1.06115  
 9.60000, 0.94028, 0.99763, 0.94074, 1.05243, 0.63743, -0.14735, 1.39537, 0.26710, 0.00000, 1.05072, 1.00000, 1.39537, 0.54054, 0.56625, 0.08280, 1.06115  
 9.60100, 0.93938, 0.99763, 0.94072, 1.05234, 0.63948, -0.14734, 1.39573, 0.26670, 0.00000, 1.05063, 1.00000, 1.39573, 0.54054, 0.56535, 0.08250, 1.06115  
 9.60200, 0.93849, 0.99762, 0.94070, 1.05225, 0.64153, -0.14733, 1.39611, 0.26630, 0.00000, 1.05053, 1.00000, 1.39611, 0.54054, 0.56445, 0.08221, 1.06115  
 9.60300, 0.93759, 0.99762, 0.94068, 1.05217, 0.64357, -0.14733, 1.39648, 0.26590, 0.00000, 1.05044, 1.00000, 1.39648, 0.54054, 0.56356, 0.08191, 1.06115  
 9.60400, 0.93670, 0.99762, 0.94067, 1.05208, 0.64562, -0.14732, 1.39687, 0.26550, 0.00000, 1.05035, 1.00000, 1.39687, 0.54054, 0.56266, 0.08161, 1.06115  
 9.60500, 0.93580, 0.99762, 0.94065, 1.05200, 0.64766, -0.14731, 1.39725, 0.26510, 0.00000, 1.05026, 1.00000, 1.39725, 0.54054, 0.56176, 0.08131, 1.06115  
 9.60600, 0.93490, 0.99761, 0.94063, 1.05191, 0.64969, -0.14730, 1.39764, 0.26470, 0.00000, 1.05017, 1.00000, 1.39764, 0.54054, 0.56086, 0.08102, 1.06115  
 9.60700, 0.93400, 0.99761, 0.94062, 1.05182, 0.65172, -0.14730, 1.39803, 0.26429, 0.00000, 1.05008, 1.00000, 1.39803, 0.54054, 0.55997, 0.08072, 1.06115  
 9.60800, 0.93310, 0.99761, 0.94060, 1.05173, 0.65375, -0.14729, 1.39843, 0.26389, 0.00000, 1.04999, 1.00000, 1.39843, 0.54054, 0.55907, 0.08042, 1.06115  
 9.60900, 0.93219, 0.99760, 0.94058, 1.05165, 0.65578, -0.14728, 1.39883, 0.26349, 0.00000, 1.04989, 1.00000, 1.39883, 0.54054, 0.55817, 0.08013, 1.06115  
 9.61000, 0.93129, 0.99760, 0.94057, 1.05156, 0.65781, -0.14727, 1.39924, 0.26309, 0.00000, 1.04980, 1.00000, 1.39924, 0.54054, 0.55727, 0.07983, 1.06115  
 9.61100, 0.93039, 0.99760, 0.94055, 1.05147, 0.65983, -0.14727, 1.39965, 0.26269, 0.00000, 1.04971, 1.00000, 1.39965, 0.54054, 0.55638, 0.07953, 1.06115  
 9.61200, 0.92948, 0.99760, 0.94054, 1.05138, 0.66184, -0.14726, 1.40006, 0.26229, 0.00000, 1.04962, 1.00000, 1.40006, 0.54054, 0.55548, 0.07924, 1.06115  
