time, delta, omega,  eq_t,  ed_t, theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q  
10.79500, 0.90510, 0.99927, 0.92869, 0.41092, 0.24457, 0.00000, 1.04339, 1.00000, 1.50719, 0.54054, 0.51419, 0.06205  
10.79600, 0.90482, 0.99927, 0.92870, 0.41090, 0.24443, 0.00000, 1.04339, 1.00000, 1.50719, 0.54054, 0.51390, 0.06200  
10.79700, 0.90455, 0.99928, 0.92870, 0.41088, 0.24429, 0.00000, 1.04338, 1.00000, 1.50719, 0.54054, 0.51361, 0.06196  
10.79800, 0.90428, 0.99928, 0.92871, 0.41086, 0.24415, 0.00000, 1.04337, 1.00000, 1.50719, 0.54054, 0.51332, 0.06192  
10.79900, 0.90401, 0.99928, 0.92872, 0.41084, 0.24401, 0.00000, 1.04337, 1.00000, 1.50719, 0.54054, 0.51304, 0.06187  
10.80000, 0.90374, 0.99929, 0.92872, 0.41082, 0.24387, 0.00000, 1.04336, 1.00000, 1.50719, 0.54054, 0.51275, 0.06183  
10.80100, 0.90347, 0.99929, 0.92873, 0.41080, 0.24374, 0.00000, 1.04335, 1.00000, 1.50719, 0.54054, 0.51247, 0.06179  
10.80200, 0.90321, 0.99930, 0.92874, 0.41078, 0.24360, 0.00000, 1.04335, 1.00000, 1.50719, 0.54054, 0.51219, 0.06175  
10.80300, 0.90294, 0.99930, 0.92874, 0.41076, 0.24347, 0.00000, 1.04334, 1.00000, 1.50719, 0.54054, 0.51191, 0.06171  
10.80400, 0.90268, 0.99930, 0.92875, 0.41074, 0.24334, 0.00000, 1.04334, 1.00000, 1.50719, 0.54054, 0.51163, 0.06167  
10.80500, 0.90242, 0.99931, 0.92876, 0.41072, 0.24320, 0.00000, 1.04333, 1.00000, 1.50719, 0.54054, 0.51136, 0.06162  
10.80600, 0.90216, 0.99931, 0.92876, 0.41070, 0.24307, 0.00000, 1.04332, 1.00000, 1.50719, 0.54054, 0.51108, 0.06158  
10.80700, 0.90190, 0.99932, 0.92877, 0.41068, 0.24294, 0.00000, 1.04332, 1.00000, 1.50719, 0.54054, 0.51081, 0.06154  
10.80800, 0.90164, 0.99932, 0.92878, 0.41066, 0.24281, 0.00000, 1.04331, 1.00000, 1.50719, 0.54054, 0.51054, 0.06150  
10.80900, 0.90138, 0.99932, 0.92878, 0.41064, 0.24268, 0.00000, 1.04330, 1.00000, 1.50719, 0.54054, 0.51027, 0.06146  
10.81000, 0.90113, 0.99933, 0.92879, 0.41062, 0.24255, 0.00000, 1.04330, 1.00000, 1.50719, 0.54054, 0.51000, 0.06142  
10.81100, 0.90088, 0.99933, 0.92880, 0.41059, 0.24243, 0.00000, 1.04329, 1.00000, 1.50719, 0.54054, 0.50974, 0.06138  
10.81200, 0.90063, 0.99934, 0.92880, 0.41057, 0.24230, 0.00000, 1.04329, 1.00000, 1.50719, 0.54054, 0.50948, 0.06134  
10.81300, 0.90038, 0.99934, 0.92881, 0.41055, 0.24217, 0.00000, 1.04328, 1.00000, 1.50719, 0.54054, 0.50921, 0.06130  
10.81400, 0.90013, 0.99934, 0.92882, 0.41053, 0.24205, 0.00000, 1.04327, 1.00000, 1.50719, 0.54054, 0.50896, 0.06126  
10.81500, 0.89988, 0.99935, 0.92883, 0.41051, 0.24193, 0.00000, 1.04327, 1.00000, 1.50719, 0.54054, 0.50870, 0.06122  
10.81600, 0.89964, 0.99935, 0.92883, 0.41048, 0.24180, 0.00000, 1.04326, 1.00000, 1.50719, 0.54054, 0.50844, 0.06119  
10.81700, 0.89939, 0.99936, 0.92884, 0.41046, 0.24168, 0.00000, 1.04326, 1.00000, 1.50719, 0.54054, 0.50819, 0.06115  
10.81800, 0.89915, 0.99936, 0.92885, 0.41044, 0.24156, 0.00000, 1.04325, 1.00000, 1.50719, 0.54054, 0.50794, 0.06111  
10.81900, 0.89891, 0.99937, 0.92886, 0.41042, 0.24144, 0.00000, 1.04324, 1.00000, 1.50719, 0.54054, 0.50769, 0.06107  
10.82000, 0.89867, 0.99937, 0.92886, 0.41039, 0.24132, 0.00000, 1.04324, 1.00000, 1.50719, 0.54054, 0.50744, 0.06103  
10.82100, 0.89844, 0.99938, 0.92887, 0.41037, 0.24121, 0.00000, 1.04323, 1.00000, 1.50719, 0.54054, 0.50720, 0.06100  
10.82200, 0.89820, 0.99938, 0.92888, 0.41035, 0.24109, 0.00000, 1.04322, 1.00000, 1.50719, 0.54054, 0.50695, 0.06096  
10.82300, 0.89797, 0.99938, 0.92888, 0.41033, 0.24097, 0.00000, 1.04322, 1.00000, 1.50719, 0.54054, 0.50671, 0.06092  
10.82400, 0.89774, 0.99939, 0.92889, 0.41030, 0.24086, 0.00000, 1.04321, 1.00000, 1.50719, 0.54054, 0.50647, 0.06089  
10.82500, 0.89751, 0.99939, 0.92890, 0.41028, 0.24075, 0.00000, 1.04321, 1.00000, 1.50719, 0.54054, 0.50623, 0.06085  
10.82600, 0.89728, 0.99940, 0.92891, 0.41026, 0.24063, 0.00000, 1.04320, 1.00000, 1.50719, 0.54054, 0.50600, 0.06081  
10.82700, 0.89706, 0.99940, 0.92892, 0.41023, 0.24052, 0.00000, 1.04319, 1.00000, 1.50719, 0.54054, 0.50577, 0.06078  
10.82800, 0.89683, 0.99941, 0.92892, 0.41021, 0.24041, 0.00000, 1.04319, 1.00000, 1.50719, 0.54054, 0.50553, 0.06074  
10.82900, 0.89661, 0.99941, 0.92893, 0.41019, 0.24030, 0.00000, 1.04318, 1.00000, 1.50719, 0.54054, 0.50531, 0.06071  
10.83000, 0.89639, 0.99942, 0.92894, 0.41016, 0.24019, 0.00000, 1.04318, 1.00000, 1.50719, 0.54054, 0.50508, 0.06067  
10.83100, 0.89617, 0.99942, 0.92895, 0.41014, 0.24009, 0.00000, 1.04317, 1.00000, 1.50719, 0.54054, 0.50485, 0.06064  
10.83200, 0.89595, 0.99943, 0.92895, 0.41011, 0.23998, 0.00000, 1.04316, 1.00000, 1.50719, 0.54054, 0.50463, 0.06060  
10.83300, 0.89574, 0.99943, 0.92896, 0.41009, 0.23987, 0.00000, 1.04316, 1.00000, 1.50719, 0.54054, 0.50441, 0.06057  
10.83400, 0.89552, 0.99944, 0.92897, 0.41007, 0.23977, 0.00000, 1.04315, 1.00000, 1.50719, 0.54054, 0.50419, 0.06054  
10.83500, 0.89531, 0.99944, 0.92898, 0.41004, 0.23967, 0.00000, 1.04315, 1.00000, 1.50719, 0.54054, 0.50398, 0.06050  
10.83600, 0.89510, 0.99945, 0.92899, 0.41002, 0.23956, 0.00000, 1.04314, 1.00000, 1.50719, 0.54054, 0.50376, 0.06047  
10.83700, 0.89490, 0.99945, 0.92899, 0.40999, 0.23946, 0.00000, 1.04314, 1.00000, 1.50719, 0.54054, 0.50355, 0.06044  
10.83800, 0.89469, 0.99946, 0.92900, 0.40997, 0.23936, 0.00000, 1.04313, 1.00000, 1.50719, 0.54054, 0.50334, 0.06040  
10.83900, 0.89449, 0.99946, 0.92901, 0.40994, 0.23926, 0.00000, 1.04312, 1.00000, 1.50719, 0.54054, 0.50313, 0.06037  
10.84000, 0.89428, 0.99947, 0.92902, 0.40992, 0.23916, 0.00000, 1.04312, 1.00000, 1.50719, 0.54054, 0.50293, 0.06034  
10.84100, 0.89408, 0.99947, 0.92903, 0.40990, 0.23907, 0.00000, 1.04311, 1.00000, 1.50719, 0.54054, 0.50273, 0.06031  
10.84200, 0.89388, 0.99948, 0.92903, 0.40987, 0.23897, 0.00000, 1.04311, 1.00000, 1.50719, 0.54054, 0.50253, 0.06028  
10.84300, 0.89369, 0.99948, 0.92904, 0.40985, 0.23888, 0.00000, 1.04310, 1.00000, 1.50719, 0.54054, 0.50233, 0.06025  
10.84400, 0.89349, 0.99949, 0.92905, 0.40982, 0.23878, 0.00000, 1.04310, 1.00000, 1.50719, 0.54054, 0.50213, 0.06022  
10.84500, 0.89330, 0.99949, 0.92906, 0.40980, 0.23869, 0.00000, 1.04309, 1.00000, 1.50719, 0.54054, 0.50194, 0.06018  
10.84600, 0.89311, 0.99950, 0.92907, 0.40977, 0.23860, 0.00000, 1.04308, 1.00000, 1.50719, 0.54054, 0.50175, 0.06015  
10.84700, 0.89292, 0.99950, 0.92908, 0.40975, 0.23851, 0.00000, 1.04308, 1.00000, 1.50719, 0.54054, 0.50156, 0.06012  
10.84800, 0.89274, 0.99951, 0.92908, 0.40972, 0.23842, 0.00000, 1.04307, 1.00000, 1.50719, 0.54054, 0.50137, 0.06009  
10.84900, 0.89255, 0.99951, 0.92909, 0.40969, 0.23833, 0.00000, 1.04307, 1.00000, 1.50719, 0.54054, 0.50119, 0.06007  
10.85000, 0.89237, 0.99952, 0.92910, 0.40967, 0.23824, 0.00000, 1.04306, 1.00000, 1.50719, 0.54054, 0.50100, 0.06004  
10.85100, 0.89219, 0.99952, 0.92911, 0.40964, 0.23816, 0.00000, 1.04306, 1.00000, 1.50719, 0.54054, 0.50082, 0.06001  
10.85200, 0.89201, 0.99953, 0.92912, 0.40962, 0.23807, 0.00000, 1.04305, 1.00000, 1.50719, 0.54054, 0.50065, 0.05998  
10.85300, 0.89183, 0.99953, 0.92913, 0.40959, 0.23799, 0.00000, 1.04305, 1.00000, 1.50719, 0.54054, 0.50047, 0.05995  
10.85400, 0.89166, 0.99954, 0.92913, 0.40957, 0.23791, 0.00000, 1.04304, 1.00000, 1.50719, 0.54054, 0.50030, 0.05992  
10.85500, 0.89149, 0.99955, 0.92914, 0.40954, 0.23783, 0.00000, 1.04304, 1.00000, 1.50719, 0.54054, 0.50013, 0.05990  
10.85600, 0.89132, 0.99955, 0.92915, 0.40952, 0.23775, 0.00000, 1.04303, 1.00000, 1.50719, 0.54054, 0.49996, 0.05987  
10.85700, 0.89115, 0.99956, 0.92916, 0.40949, 0.23767, 0.00000, 1.04302, 1.00000, 1.50719, 0.54054, 0.49979, 0.05984  
10.85800, 0.89098, 0.99956, 0.92917, 0.40946, 0.23759, 0.00000, 1.04302, 1.00000, 1.50719, 0.54054, 0.49963, 0.05982  
10.85900, 0.89082, 0.99957, 0.92918, 0.40944, 0.23751, 0.00000, 1.04301, 1.00000, 1.50719, 0.54054, 0.49947, 0.05979  
10.86000, 0.89066, 0.99957, 0.92919, 0.40941, 0.23744, 0.00000, 1.04301, 1.00000, 1.50719, 0.54054, 0.49931, 0.05976  
10.86100, 0.89050, 0.99958, 0.92919, 0.40938, 0.23736, 0.00000, 1.04300, 1.00000, 1.50719, 0.54054, 0.49916, 0.05974  
10.86200, 0.89034, 0.99958, 0.92920, 0.40936, 0.23729, 0.00000, 1.04300, 1.00000, 1.50719, 0.54054, 0.49900, 0.05971  
10.86300, 0.89018, 0.99959, 0.92921, 0.40933, 0.23722, 0.00000, 1.04299, 1.00000, 1.50719, 0.54054, 0.49885, 0.05969  
10.86400, 0.89003, 0.99960, 0.92922, 0.40931, 0.23715, 0.00000, 1.04299, 1.00000, 1.50719, 0.54054, 0.49870, 0.05966  
10.86500, 0.88988, 0.99960, 0.92923, 0.40928, 0.23708, 0.00000, 1.04298, 1.00000, 1.50719, 0.54054, 0.49856, 0.05964  
10.86600, 0.88973, 0.99961, 0.92924, 0.40925, 0.23701, 0.00000, 1.04298, 1.00000, 1.50719, 0.54054, 0.49841, 0.05962  
10.86700, 0.88958, 0.99961, 0.92925, 0.40923, 0.23694, 0.00000, 1.04297, 1.00000, 1.50719, 0.54054, 0.49827, 0.05959  
10.86800, 0.88944, 0.99962, 0.92926, 0.40920, 0.23688, 0.00000, 1.04297, 1.00000, 1.50719, 0.54054, 0.49813, 0.05957  
10.86900, 0.88929, 0.99962, 0.92926, 0.40917, 0.23681, 0.00000, 1.04296, 1.00000, 1.50719, 0.54054, 0.49799, 0.05955  
10.87000, 0.88915, 0.99963, 0.92927, 0.40915, 0.23675, 0.00000, 1.04296, 1.00000, 1.50719, 0.54054, 0.49786, 0.05952  
10.87100, 0.88902, 0.99964, 0.92928, 0.40912, 0.23668, 0.00000, 1.04296, 1.00000, 1.50719, 0.54054, 0.49773, 0.05950  
10.87200, 0.88888, 0.99964, 0.92929, 0.40909, 0.23662, 0.00000, 1.04295, 1.00000, 1.50719, 0.54054, 0.49760, 0.05948  
10.87300, 0.88875, 0.99965, 0.92930, 0.40907, 0.23656, 0.00000, 1.04295, 1.00000, 1.50719, 0.54054, 0.49747, 0.05946  
10.87400, 0.88861, 0.99965, 0.92931, 0.40904, 0.23650, 0.00000, 1.04294, 1.00000, 1.50719, 0.54054, 0.49735, 0.05944  
10.87500, 0.88848, 0.99966, 0.92932, 0.40901, 0.23645, 0.00000, 1.04294, 1.00000, 1.50719, 0.54054, 0.49723, 0.05942  
10.87600, 0.88836, 0.99966, 0.92933, 0.40899, 0.23639, 0.00000, 1.04293, 1.00000, 1.50719, 0.54054, 0.49711, 0.05939  
10.87700, 0.88823, 0.99967, 0.92934, 0.40896, 0.23633, 0.00000, 1.04293, 1.00000, 1.50719, 0.54054, 0.49699, 0.05937  
10.87800, 0.88811, 0.99968, 0.92935, 0.40893, 0.23628, 0.00000, 1.04292, 1.00000, 1.50719, 0.54054, 0.49688, 0.05935  
10.87900, 0.88799, 0.99968, 0.92935, 0.40891, 0.23623, 0.00000, 1.04292, 1.00000, 1.50719, 0.54054, 0.49677, 0.05934  
10.88000, 0.88787, 0.99969, 0.92936, 0.40888, 0.23618, 0.00000, 1.04291, 1.00000, 1.50719, 0.54054, 0.49666, 0.05932  
10.88100, 0.88775, 0.99969, 0.92937, 0.40885, 0.23613, 0.00000, 1.04291, 1.00000, 1.50719, 0.54054, 0.49655, 0.05930  
10.88200, 0.88764, 0.99970, 0.92938, 0.40883, 0.23608, 0.00000, 1.04291, 1.00000, 1.50719, 0.54054, 0.49645, 0.05928  
10.88300, 0.88753, 0.99971, 0.92939, 0.40880, 0.23603, 0.00000, 1.04290, 1.00000, 1.50719, 0.54054, 0.49635, 0.05926  
10.88400, 0.88742, 0.99971, 0.92940, 0.40877, 0.23598, 0.00000, 1.04290, 1.00000, 1.50719, 0.54054, 0.49625, 0.05924  
10.88500, 0.88731, 0.99972, 0.92941, 0.40874, 0.23594, 0.00000, 1.04289, 1.00000, 1.50719, 0.54054, 0.49615, 0.05923  
10.88600, 0.88720, 0.99972, 0.92942, 0.40872, 0.23589, 0.00000, 1.04289, 1.00000, 1.50719, 0.54054, 0.49606, 0.05921  
10.88700, 0.88710, 0.99973, 0.92943, 0.40869, 0.23585, 0.00000, 1.04289, 1.00000, 1.50719, 0.54054, 0.49597, 0.05919  
10.88800, 0.88700, 0.99974, 0.92944, 0.40866, 0.23581, 0.00000, 1.04288, 1.00000, 1.50719, 0.54054, 0.49588, 0.05918  
10.88900, 0.88690, 0.99974, 0.92945, 0.40864, 0.23577, 0.00000, 1.04288, 1.00000, 1.50719, 0.54054, 0.49579, 0.05916  
10.89000, 0.88681, 0.99975, 0.92946, 0.40861, 0.23573, 0.00000, 1.04287, 1.00000, 1.50719, 0.54054, 0.49571, 0.05914  
10.89100, 0.88671, 0.99975, 0.92946, 0.40858, 0.23569, 0.00000, 1.04287, 1.00000, 1.50719, 0.54054, 0.49563, 0.05913  
10.89200, 0.88662, 0.99976, 0.92947, 0.40856, 0.23565, 0.00000, 1.04287, 1.00000, 1.50719, 0.54054, 0.49555, 0.05911  
10.89300, 0.88653, 0.99977, 0.92948, 0.40853, 0.23562, 0.00000, 1.04286, 1.00000, 1.50719, 0.54054, 0.49548, 0.05910  
10.89400, 0.88645, 0.99977, 0.92949, 0.40850, 0.23558, 0.00000, 1.04286, 1.00000, 1.50719, 0.54054, 0.49540, 0.05908  
10.89500, 0.88636, 0.99978, 0.92950, 0.40847, 0.23555, 0.00000, 1.04286, 1.00000, 1.50719, 0.54054, 0.49533, 0.05907  
10.89600, 0.88628, 0.99978, 0.92951, 0.40845, 0.23552, 0.00000, 1.04285, 1.00000, 1.50719, 0.54054, 0.49527, 0.05906  
10.89700, 0.88620, 0.99979, 0.92952, 0.40842, 0.23549, 0.00000, 1.04285, 1.00000, 1.50719, 0.54054, 0.49520, 0.05904  
10.89800, 0.88612, 0.99980, 0.92953, 0.40839, 0.23546, 0.00000, 1.04285, 1.00000, 1.50719, 0.54054, 0.49514, 0.05903  
10.89900, 0.88605, 0.99980, 0.92954, 0.40837, 0.23543, 0.00000, 1.04284, 1.00000, 1.50719, 0.54054, 0.49508, 0.05902  
10.90000, 0.88597, 0.99981, 0.92955, 0.40834, 0.23540, 0.00000, 1.04284, 1.00000, 1.50719, 0.54054, 0.49502, 0.05901  
10.90100, 0.88590, 0.99982, 0.92956, 0.40831, 0.23538, 0.00000, 1.04284, 1.00000, 1.50719, 0.54054, 0.49497, 0.05899  
10.90200, 0.88583, 0.99982, 0.92957, 0.40828, 0.23535, 0.00000, 1.04283, 1.00000, 1.50719, 0.54054, 0.49491, 0.05898  
10.90300, 0.88577, 0.99983, 0.92958, 0.40826, 0.23533, 0.00000, 1.04283, 1.00000, 1.50719, 0.54054, 0.49486, 0.05897  
10.90400, 0.88570, 0.99983, 0.92959, 0.40823, 0.23531, 0.00000, 1.04283, 1.00000, 1.50719, 0.54054, 0.49482, 0.05896  
10.90500, 0.88564, 0.99984, 0.92960, 0.40820, 0.23529, 0.00000, 1.04282, 1.00000, 1.50719, 0.54054, 0.49477, 0.05895  
10.90600, 0.88558, 0.99985, 0.92960, 0.40818, 0.23527, 0.00000, 1.04282, 1.00000, 1.50719, 0.54054, 0.49473, 0.05894  
10.90700, 0.88553, 0.99985, 0.92961, 0.40815, 0.23525, 0.00000, 1.04282, 1.00000, 1.50719, 0.54054, 0.49469, 0.05893  
10.90800, 0.88547, 0.99986, 0.92962, 0.40812, 0.23523, 0.00000, 1.04282, 1.00000, 1.50719, 0.54054, 0.49466, 0.05892  
10.90900, 0.88542, 0.99987, 0.92963, 0.40809, 0.23522, 0.00000, 1.04281, 1.00000, 1.50719, 0.54054, 0.49462, 0.05891  
10.91000, 0.88537, 0.99987, 0.92964, 0.40807, 0.23520, 0.00000, 1.04281, 1.00000, 1.50719, 0.54054, 0.49459, 0.05891  
10.91100, 0.88532, 0.99988, 0.92965, 0.40804, 0.23519, 0.00000, 1.04281, 1.00000, 1.50719, 0.54054, 0.49456, 0.05890  
10.91200, 0.88528, 0.99988, 0.92966, 0.40801, 0.23518, 0.00000, 1.04280, 1.00000, 1.50719, 0.54054, 0.49454, 0.05889  
10.91300, 0.88524, 0.99989, 0.92967, 0.40799, 0.23517, 0.00000, 1.04280, 1.00000, 1.50719, 0.54054, 0.49451, 0.05888  
10.91400, 0.88520, 0.99990, 0.92968, 0.40796, 0.23516, 0.00000, 1.04280, 1.00000, 1.50719, 0.54054, 0.49449, 0.05888  
10.91500, 0.88516, 0.99990, 0.92969, 0.40793, 0.23515, 0.00000, 1.04280, 1.00000, 1.50719, 0.54054, 0.49447, 0.05887  
10.91600, 0.88512, 0.99991, 0.92970, 0.40791, 0.23515, 0.00000, 1.04279, 1.00000, 1.50719, 0.54054, 0.49446, 0.05886  
10.91700, 0.88509, 0.99991, 0.92971, 0.40788, 0.23514, 0.00000, 1.04279, 1.00000, 1.50719, 0.54054, 0.49445, 0.05886  
10.91800, 0.88506, 0.99992, 0.92972, 0.40785, 0.23514, 0.00000, 1.04279, 1.00000, 1.50719, 0.54054, 0.49444, 0.05885  
10.91900, 0.88503, 0.99993, 0.92973, 0.40783, 0.23513, 0.00000, 1.04279, 1.00000, 1.50719, 0.54054, 0.49443, 0.05885  
10.92000, 0.88500, 0.99993, 0.92974, 0.40780, 0.23513, 0.00000, 1.04279, 1.00000, 1.50719, 0.54054, 0.49442, 0.05884  
10.92100, 0.88498, 0.99994, 0.92975, 0.40777, 0.23513, 0.00000, 1.04278, 1.00000, 1.50719, 0.54054, 0.49442, 0.05884  
10.92200, 0.88496, 0.99995, 0.92976, 0.40775, 0.23513, 0.00000, 1.04278, 1.00000, 1.50719, 0.54054, 0.49442, 0.05883  
10.92300, 0.88494, 0.99995, 0.92977, 0.40772, 0.23513, 0.00000, 1.04278, 1.00000, 1.50719, 0.54054, 0.49442, 0.05883  
10.92400, 0.88492, 0.99996, 0.92978, 0.40769, 0.23514, 0.00000, 1.04278, 1.00000, 1.50719, 0.54054, 0.49443, 0.05883  
10.92500, 0.88491, 0.99996, 0.92978, 0.40767, 0.23514, 0.00000, 1.04278, 1.00000, 1.50719, 0.54054, 0.49444, 0.05882  
10.92600, 0.88490, 0.99997, 0.92979, 0.40764, 0.23515, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49445, 0.05882  
10.92700, 0.88489, 0.99998, 0.92980, 0.40761, 0.23515, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49446, 0.05882  
10.92800, 0.88488, 0.99998, 0.92981, 0.40759, 0.23516, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49448, 0.05882  
10.92900, 0.88487, 0.99999, 0.92982, 0.40756, 0.23517, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49449, 0.05881  
10.93000, 0.88487, 1.00000, 0.92983, 0.40753, 0.23518, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49452, 0.05881  
10.93100, 0.88487, 1.00000, 0.92984, 0.40751, 0.23520, 0.00000, 1.04277, 1.00000, 1.50719, 0.54054, 0.49454, 0.05881  
10.93200, 0.88487, 1.00001, 0.92985, 0.40748, 0.23521, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49456, 0.05881  
10.93300, 0.88488, 1.00001, 0.92986, 0.40746, 0.23522, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49459, 0.05881  
10.93400, 0.88488, 1.00002, 0.92987, 0.40743, 0.23524, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49463, 0.05881  
10.93500, 0.88489, 1.00003, 0.92988, 0.40740, 0.23526, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49466, 0.05881  
10.93600, 0.88490, 1.00003, 0.92989, 0.40738, 0.23527, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49470, 0.05881  
10.93700, 0.88492, 1.00004, 0.92990, 0.40735, 0.23529, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49473, 0.05882  
10.93800, 0.88493, 1.00005, 0.92991, 0.40733, 0.23532, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49478, 0.05882  
10.93900, 0.88495, 1.00005, 0.92992, 0.40730, 0.23534, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49482, 0.05882  
10.94000, 0.88497, 1.00006, 0.92993, 0.40727, 0.23536, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49487, 0.05882  
10.94100, 0.88500, 1.00006, 0.92994, 0.40725, 0.23538, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49492, 0.05883  
10.94200, 0.88502, 1.00007, 0.92995, 0.40722, 0.23541, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49497, 0.05883  
10.94300, 0.88505, 1.00008, 0.92995, 0.40720, 0.23544, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49502, 0.05883  
10.94400, 0.88508, 1.00008, 0.92996, 0.40717, 0.23547, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49508, 0.05884  
10.94500, 0.88511, 1.00009, 0.92997, 0.40715, 0.23549, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49514, 0.05884  
10.94600, 0.88515, 1.00009, 0.92998, 0.40712, 0.23553, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49520, 0.05885  
10.94700, 0.88518, 1.00010, 0.92999, 0.40710, 0.23556, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49527, 0.05885  
10.94800, 0.88522, 1.00011, 0.93000, 0.40707, 0.23559, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49533, 0.05886  
10.94900, 0.88526, 1.00011, 0.93001, 0.40705, 0.23562, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49540, 0.05886  
10.95000, 0.88531, 1.00012, 0.93002, 0.40702, 0.23566, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49548, 0.05887  
10.95100, 0.88535, 1.00013, 0.93003, 0.40700, 0.23570, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49555, 0.05888  
10.95200, 0.88540, 1.00013, 0.93004, 0.40697, 0.23573, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49563, 0.05888  
10.95300, 0.88545, 1.00014, 0.93005, 0.40695, 0.23577, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49571, 0.05889  
10.95400, 0.88550, 1.00014, 0.93006, 0.40692, 0.23581, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49579, 0.05890  
10.95500, 0.88556, 1.00015, 0.93007, 0.40690, 0.23585, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49587, 0.05891  
10.95600, 0.88562, 1.00016, 0.93008, 0.40687, 0.23590, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49596, 0.05891  
10.95700, 0.88568, 1.00016, 0.93009, 0.40685, 0.23594, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49605, 0.05892  
10.95800, 0.88574, 1.00017, 0.93009, 0.40682, 0.23599, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49614, 0.05893  
10.95900, 0.88580, 1.00017, 0.93010, 0.40680, 0.23603, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49624, 0.05894  
10.96000, 0.88587, 1.00018, 0.93011, 0.40678, 0.23608, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49633, 0.05895  
10.96100, 0.88594, 1.00019, 0.93012, 0.40675, 0.23613, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49643, 0.05896  
10.96200, 0.88601, 1.00019, 0.93013, 0.40673, 0.23618, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49654, 0.05897  
10.96300, 0.88608, 1.00020, 0.93014, 0.40670, 0.23623, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49664, 0.05898  
10.96400, 0.88616, 1.00020, 0.93015, 0.40668, 0.23628, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49675, 0.05899  
10.96500, 0.88624, 1.00021, 0.93016, 0.40666, 0.23633, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49686, 0.05901  
10.96600, 0.88632, 1.00022, 0.93017, 0.40663, 0.23639, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49697, 0.05902  
10.96700, 0.88640, 1.00022, 0.93018, 0.40661, 0.23644, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49708, 0.05903  
10.96800, 0.88648, 1.00023, 0.93019, 0.40659, 0.23650, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49720, 0.05904  
10.96900, 0.88657, 1.00023, 0.93020, 0.40656, 0.23656, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49732, 0.05906  
10.97000, 0.88666, 1.00024, 0.93020, 0.40654, 0.23662, 0.00000, 1.04275, 1.00000, 1.50719, 0.54054, 0.49744, 0.05907  
10.97100, 0.88675, 1.00024, 0.93021, 0.40652, 0.23668, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49756, 0.05908  
10.97200, 0.88684, 1.00025, 0.93022, 0.40649, 0.23674, 0.00000, 1.04276, 1.00000, 1.50719, 0.54054, 0.49769, 0.05910  
