time, delta, omega,  eq_t, eq_s,  ed_s, 	theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
15.94900, 0.91538, 0.99997, 0.93963, 0.91208, 0.55083, 0.25530, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53897, 0.07191  
15.95000, 0.91537, 0.99997, 0.93963, 0.91208, 0.55082, 0.25530, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53896, 0.07191  
15.95100, 0.91536, 0.99997, 0.93963, 0.91208, 0.55082, 0.25529, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53895, 0.07191  
15.95200, 0.91535, 0.99997, 0.93963, 0.91208, 0.55081, 0.25529, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53895, 0.07191  
15.95300, 0.91534, 0.99997, 0.93963, 0.91209, 0.55081, 0.25529, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53894, 0.07190  
15.95400, 0.91533, 0.99997, 0.93963, 0.91209, 0.55080, 0.25528, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53893, 0.07190  
15.95500, 0.91532, 0.99997, 0.93963, 0.91209, 0.55080, 0.25528, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53893, 0.07190  
15.95600, 0.91531, 0.99997, 0.93963, 0.91209, 0.55079, 0.25528, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53892, 0.07190  
15.95700, 0.91530, 0.99998, 0.93964, 0.91209, 0.55079, 0.25527, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53891, 0.07190  
15.95800, 0.91529, 0.99998, 0.93964, 0.91210, 0.55078, 0.25527, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53890, 0.07190  
15.95900, 0.91528, 0.99998, 0.93964, 0.91210, 0.55078, 0.25527, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53890, 0.07189  
15.96000, 0.91527, 0.99998, 0.93964, 0.91210, 0.55077, 0.25526, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53889, 0.07189  
15.96100, 0.91526, 0.99998, 0.93964, 0.91210, 0.55077, 0.25526, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53889, 0.07189  
15.96200, 0.91525, 0.99998, 0.93964, 0.91210, 0.55076, 0.25526, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53888, 0.07189  
15.96300, 0.91524, 0.99998, 0.93964, 0.91211, 0.55076, 0.25525, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53887, 0.07189  
15.96400, 0.91523, 0.99998, 0.93964, 0.91211, 0.55075, 0.25525, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53887, 0.07189  
15.96500, 0.91523, 0.99998, 0.93965, 0.91211, 0.55075, 0.25525, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53886, 0.07189  
15.96600, 0.91522, 0.99998, 0.93965, 0.91211, 0.55075, 0.25525, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53885, 0.07188  
15.96700, 0.91521, 0.99998, 0.93965, 0.91211, 0.55074, 0.25524, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53885, 0.07188  
15.96800, 0.91520, 0.99998, 0.93965, 0.91212, 0.55074, 0.25524, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53884, 0.07188  
15.96900, 0.91519, 0.99998, 0.93965, 0.91212, 0.55073, 0.25524, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53884, 0.07188  
15.97000, 0.91518, 0.99998, 0.93965, 0.91212, 0.55073, 0.25524, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53883, 0.07188  
15.97100, 0.91518, 0.99998, 0.93965, 0.91212, 0.55072, 0.25523, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53882, 0.07188  
15.97200, 0.91517, 0.99998, 0.93966, 0.91212, 0.55072, 0.25523, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53882, 0.07188  
15.97300, 0.91516, 0.99998, 0.93966, 0.91213, 0.55071, 0.25523, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53881, 0.07187  
15.97400, 0.91515, 0.99998, 0.93966, 0.91213, 0.55071, 0.25522, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53881, 0.07187  
15.97500, 0.91514, 0.99998, 0.93966, 0.91213, 0.55070, 0.25522, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53880, 0.07187  
15.97600, 0.91514, 0.99998, 0.93966, 0.91213, 0.55070, 0.25522, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53880, 0.07187  
15.97700, 0.91513, 0.99998, 0.93966, 0.91213, 0.55070, 0.25522, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53879, 0.07187  
15.97800, 0.91512, 0.99998, 0.93966, 0.91213, 0.55069, 0.25522, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53879, 0.07187  
15.97900, 0.91511, 0.99998, 0.93967, 0.91214, 0.55069, 0.25521, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53878, 0.07187  
15.98000, 0.91510, 0.99998, 0.93967, 0.91214, 0.55068, 0.25521, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53878, 0.07187  
15.98100, 0.91510, 0.99998, 0.93967, 0.91214, 0.55068, 0.25521, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53877, 0.07187  
15.98200, 0.91509, 0.99998, 0.93967, 0.91214, 0.55068, 0.25521, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53877, 0.07186  
15.98300, 0.91508, 0.99998, 0.93967, 0.91214, 0.55067, 0.25520, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53876, 0.07186  
15.98400, 0.91508, 0.99998, 0.93967, 0.91215, 0.55067, 0.25520, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53876, 0.07186  
15.98500, 0.91507, 0.99998, 0.93967, 0.91215, 0.55066, 0.25520, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53875, 0.07186  
15.98600, 0.91506, 0.99998, 0.93967, 0.91215, 0.55066, 0.25520, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53875, 0.07186  
15.98700, 0.91506, 0.99998, 0.93968, 0.91215, 0.55066, 0.25520, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53875, 0.07186  
15.98800, 0.91505, 0.99998, 0.93968, 0.91215, 0.55065, 0.25519, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53874, 0.07186  
15.98900, 0.91504, 0.99998, 0.93968, 0.91216, 0.55065, 0.25519, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53874, 0.07186  
15.99000, 0.91504, 0.99998, 0.93968, 0.91216, 0.55064, 0.25519, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53873, 0.07186  
15.99100, 0.91503, 0.99998, 0.93968, 0.91216, 0.55064, 0.25519, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53873, 0.07186  
15.99200, 0.91502, 0.99998, 0.93968, 0.91216, 0.55064, 0.25519, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53873, 0.07186  
15.99300, 0.91502, 0.99998, 0.93968, 0.91216, 0.55063, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53872, 0.07186  
15.99400, 0.91501, 0.99998, 0.93969, 0.91216, 0.55063, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53872, 0.07185  
15.99500, 0.91500, 0.99998, 0.93969, 0.91217, 0.55063, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53872, 0.07185  
15.99600, 0.91500, 0.99998, 0.93969, 0.91217, 0.55062, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53871, 0.07185  
15.99700, 0.91499, 0.99998, 0.93969, 0.91217, 0.55062, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53871, 0.07185  
15.99800, 0.91499, 0.99998, 0.93969, 0.91217, 0.55061, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53871, 0.07185  
15.99900, 0.91498, 0.99999, 0.93969, 0.91217, 0.55061, 0.25518, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53870, 0.07185  
16.00000, 0.91497, 0.99999, 0.93969, 0.91218, 0.55061, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53870, 0.07185  
16.00100, 0.91497, 0.99999, 0.93969, 0.91218, 0.55060, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53870, 0.07185  
16.00200, 0.91496, 0.99999, 0.93970, 0.91218, 0.55060, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53869, 0.07185  
16.00300, 0.91496, 0.99999, 0.93970, 0.91218, 0.55060, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53869, 0.07185  
16.00400, 0.91495, 0.99999, 0.93970, 0.91218, 0.55059, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53869, 0.07185  
16.00500, 0.91495, 0.99999, 0.93970, 0.91218, 0.55059, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53869, 0.07185  
16.00600, 0.91494, 0.99999, 0.93970, 0.91219, 0.55059, 0.25517, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53868, 0.07185  
16.00700, 0.91494, 0.99999, 0.93970, 0.91219, 0.55059, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53868, 0.07185  
16.00800, 0.91493, 0.99999, 0.93970, 0.91219, 0.55058, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53868, 0.07185  
16.00900, 0.91493, 0.99999, 0.93971, 0.91219, 0.55058, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53868, 0.07185  
16.01000, 0.91492, 0.99999, 0.93971, 0.91219, 0.55058, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01100, 0.91492, 0.99999, 0.93971, 0.91219, 0.55057, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01200, 0.91491, 0.99999, 0.93971, 0.91220, 0.55057, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01300, 0.91491, 0.99999, 0.93971, 0.91220, 0.55057, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01400, 0.91491, 0.99999, 0.93971, 0.91220, 0.55056, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01500, 0.91490, 0.99999, 0.93971, 0.91220, 0.55056, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07185  
16.01600, 0.91490, 0.99999, 0.93972, 0.91220, 0.55056, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.01700, 0.91489, 0.99999, 0.93972, 0.91220, 0.55056, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.01800, 0.91489, 0.99999, 0.93972, 0.91221, 0.55055, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.01900, 0.91489, 0.99999, 0.93972, 0.91221, 0.55055, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02000, 0.91488, 0.99999, 0.93972, 0.91221, 0.55055, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02100, 0.91488, 0.99999, 0.93972, 0.91221, 0.55055, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02200, 0.91487, 0.99999, 0.93972, 0.91221, 0.55054, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02300, 0.91487, 0.99999, 0.93972, 0.91221, 0.55054, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02400, 0.91487, 0.99999, 0.93973, 0.91222, 0.55054, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.02500, 0.91486, 0.99999, 0.93973, 0.91222, 0.55054, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.02600, 0.91486, 0.99999, 0.93973, 0.91222, 0.55053, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.02700, 0.91486, 0.99999, 0.93973, 0.91222, 0.55053, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.02800, 0.91486, 0.99999, 0.93973, 0.91222, 0.55053, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.02900, 0.91485, 0.99999, 0.93973, 0.91222, 0.55053, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03000, 0.91485, 0.99999, 0.93973, 0.91223, 0.55052, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03100, 0.91485, 0.99999, 0.93974, 0.91223, 0.55052, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03200, 0.91484, 0.99999, 0.93974, 0.91223, 0.55052, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03300, 0.91484, 0.99999, 0.93974, 0.91223, 0.55052, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03400, 0.91484, 0.99999, 0.93974, 0.91223, 0.55052, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03500, 0.91484, 0.99999, 0.93974, 0.91223, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03600, 0.91484, 0.99999, 0.93974, 0.91224, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03700, 0.91483, 0.99999, 0.93974, 0.91224, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03800, 0.91483, 0.99999, 0.93975, 0.91224, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.03900, 0.91483, 1.00000, 0.93975, 0.91224, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53865, 0.07185  
16.04000, 0.91483, 1.00000, 0.93975, 0.91224, 0.55051, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.04100, 0.91483, 1.00000, 0.93975, 0.91224, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07185  
16.04200, 0.91482, 1.00000, 0.93975, 0.91225, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04300, 0.91482, 1.00000, 0.93975, 0.91225, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04400, 0.91482, 1.00000, 0.93975, 0.91225, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04500, 0.91482, 1.00000, 0.93975, 0.91225, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04600, 0.91482, 1.00000, 0.93976, 0.91225, 0.55050, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04700, 0.91482, 1.00000, 0.93976, 0.91225, 0.55049, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04800, 0.91482, 1.00000, 0.93976, 0.91225, 0.55049, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53866, 0.07186  
16.04900, 0.91482, 1.00000, 0.93976, 0.91226, 0.55049, 0.25515, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07186  
16.05000, 0.91481, 1.00000, 0.93976, 0.91226, 0.55049, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07186  
16.05100, 0.91481, 1.00000, 0.93976, 0.91226, 0.55049, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07186  
16.05200, 0.91481, 1.00000, 0.93976, 0.91226, 0.55049, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07186  
16.05300, 0.91481, 1.00000, 0.93977, 0.91226, 0.55049, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53867, 0.07187  
16.05400, 0.91481, 1.00000, 0.93977, 0.91226, 0.55049, 0.25516, 0.00000, 1.04694, 1.00000, 1.50719, 0.54054, 0.53868, 0.07187  
16.05500, 0.91481, 1.00000, 0.93977, 0.91226, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53868, 0.07187  
16.05600, 0.91481, 1.00000, 0.93977, 0.91227, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53868, 0.07187  
16.05700, 0.91481, 1.00000, 0.93977, 0.91227, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53868, 0.07187  
16.05800, 0.91481, 1.00000, 0.93977, 0.91227, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53868, 0.07187  
16.05900, 0.91481, 1.00000, 0.93977, 0.91227, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53869, 0.07187  
16.06000, 0.91481, 1.00000, 0.93978, 0.91227, 0.55048, 0.25516, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53869, 0.07187  
16.06100, 0.91481, 1.00000, 0.93978, 0.91227, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53869, 0.07187  
16.06200, 0.91481, 1.00000, 0.93978, 0.91227, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53869, 0.07188  
16.06300, 0.91481, 1.00000, 0.93978, 0.91228, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53870, 0.07188  
16.06400, 0.91481, 1.00000, 0.93978, 0.91228, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53870, 0.07188  
16.06500, 0.91481, 1.00000, 0.93978, 0.91228, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53870, 0.07188  
16.06600, 0.91481, 1.00000, 0.93978, 0.91228, 0.55048, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53871, 0.07188  
16.06700, 0.91481, 1.00000, 0.93978, 0.91228, 0.55047, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53871, 0.07188  
16.06800, 0.91482, 1.00000, 0.93979, 0.91228, 0.55047, 0.25517, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53871, 0.07188  
16.06900, 0.91482, 1.00000, 0.93979, 0.91228, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53872, 0.07189  
16.07000, 0.91482, 1.00000, 0.93979, 0.91229, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53872, 0.07189  
16.07100, 0.91482, 1.00000, 0.93979, 0.91229, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53872, 0.07189  
16.07200, 0.91482, 1.00000, 0.93979, 0.91229, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53873, 0.07189  
16.07300, 0.91482, 1.00000, 0.93979, 0.91229, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53873, 0.07189  
16.07400, 0.91482, 1.00000, 0.93979, 0.91229, 0.55047, 0.25518, 0.00000, 1.04695, 1.00000, 1.50719, 0.54054, 0.53873, 0.07189  
16.07500, 0.91482, 1.00000, 0.93980, 0.91229, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53874, 0.07189  
16.07600, 0.91483, 1.00000, 0.93980, 0.91229, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53874, 0.07190  
16.07700, 0.91483, 1.00000, 0.93980, 0.91229, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53875, 0.07190  
16.07800, 0.91483, 1.00000, 0.93980, 0.91230, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53875, 0.07190  
16.07900, 0.91483, 1.00001, 0.93980, 0.91230, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53876, 0.07190  
16.08000, 0.91483, 1.00001, 0.93980, 0.91230, 0.55047, 0.25519, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53876, 0.07190  
16.08100, 0.91484, 1.00001, 0.93980, 0.91230, 0.55047, 0.25520, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53876, 0.07191  
16.08200, 0.91484, 1.00001, 0.93980, 0.91230, 0.55047, 0.25520, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53877, 0.07191  
16.08300, 0.91484, 1.00001, 0.93981, 0.91230, 0.55047, 0.25520, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53877, 0.07191  
16.08400, 0.91484, 1.00001, 0.93981, 0.91230, 0.55047, 0.25520, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53878, 0.07191  
16.08500, 0.91484, 1.00001, 0.93981, 0.91230, 0.55047, 0.25520, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53878, 0.07191  
16.08600, 0.91485, 1.00001, 0.93981, 0.91231, 0.55047, 0.25521, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53879, 0.07191  
16.08700, 0.91485, 1.00001, 0.93981, 0.91231, 0.55047, 0.25521, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53879, 0.07192  
16.08800, 0.91485, 1.00001, 0.93981, 0.91231, 0.55047, 0.25521, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53880, 0.07192  
16.08900, 0.91485, 1.00001, 0.93981, 0.91231, 0.55047, 0.25521, 0.00000, 1.04696, 1.00000, 1.50719, 0.54054, 0.53880, 0.07192  
16.09000, 0.91486, 1.00001, 0.93982, 0.91231, 0.55047, 0.25521, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53881, 0.07192  
16.09100, 0.91486, 1.00001, 0.93982, 0.91231, 0.55047, 0.25522, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53881, 0.07192  
16.09200, 0.91486, 1.00001, 0.93982, 0.91231, 0.55047, 0.25522, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53882, 0.07193  
16.09300, 0.91487, 1.00001, 0.93982, 0.91231, 0.55047, 0.25522, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53882, 0.07193  
16.09400, 0.91487, 1.00001, 0.93982, 0.91232, 0.55048, 0.25522, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53883, 0.07193  
16.09500, 0.91487, 1.00001, 0.93982, 0.91232, 0.55048, 0.25523, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53883, 0.07193  
16.09600, 0.91488, 1.00001, 0.93982, 0.91232, 0.55048, 0.25523, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53884, 0.07194  
16.09700, 0.91488, 1.00001, 0.93982, 0.91232, 0.55048, 0.25523, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53885, 0.07194  
16.09800, 0.91488, 1.00001, 0.93983, 0.91232, 0.55048, 0.25523, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53885, 0.07194  
16.09900, 0.91489, 1.00001, 0.93983, 0.91232, 0.55048, 0.25524, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53886, 0.07194  
16.10000, 0.91489, 1.00001, 0.93983, 0.91232, 0.55048, 0.25524, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53886, 0.07194  
16.10100, 0.91489, 1.00001, 0.93983, 0.91232, 0.55048, 0.25524, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53887, 0.07195  
16.10200, 0.91490, 1.00001, 0.93983, 0.91233, 0.55048, 0.25524, 0.00000, 1.04697, 1.00000, 1.50719, 0.54054, 0.53888, 0.07195  
16.10300, 0.91490, 1.00001, 0.93983, 0.91233, 0.55048, 0.25525, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53888, 0.07195  
16.10400, 0.91491, 1.00001, 0.93983, 0.91233, 0.55048, 0.25525, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53889, 0.07195  
16.10500, 0.91491, 1.00001, 0.93984, 0.91233, 0.55048, 0.25525, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53889, 0.07196  
16.10600, 0.91492, 1.00001, 0.93984, 0.91233, 0.55049, 0.25526, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53890, 0.07196  
16.10700, 0.91492, 1.00001, 0.93984, 0.91233, 0.55049, 0.25526, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53891, 0.07196  
16.10800, 0.91492, 1.00001, 0.93984, 0.91233, 0.55049, 0.25526, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53891, 0.07196  
16.10900, 0.91493, 1.00001, 0.93984, 0.91233, 0.55049, 0.25526, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53892, 0.07197  
16.11000, 0.91493, 1.00001, 0.93984, 0.91233, 0.55049, 0.25527, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53893, 0.07197  
16.11100, 0.91494, 1.00001, 0.93984, 0.91233, 0.55049, 0.25527, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53893, 0.07197  
16.11200, 0.91494, 1.00001, 0.93984, 0.91234, 0.55049, 0.25527, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53894, 0.07197  
16.11300, 0.91495, 1.00001, 0.93985, 0.91234, 0.55049, 0.25528, 0.00000, 1.04698, 1.00000, 1.50719, 0.54054, 0.53895, 0.07198  
