time, delta, omega, eq_t, ed_t, eq_s, ed_s, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 9.01700, 0.90613, 0.99994, 0.94197, 0.39314, 0.91484, 0.54857, 1.04808, 0.52019, -0.14752, 1.49188, 0.25111, 0.00000, 1.04802, 1.00000, 1.49188, 0.54054, 0.53123, 0.07318, 1.06115  
 9.01800, 0.90611, 0.99994, 0.94197, 0.39314, 0.91484, 0.54856, 1.04807, 0.52027, -0.14753, 1.49191, 0.25110, 0.00000, 1.04802, 1.00000, 1.49191, 0.54054, 0.53121, 0.07317, 1.06115  
 9.01900, 0.90608, 0.99994, 0.94197, 0.39313, 0.91485, 0.54854, 1.04807, 0.52034, -0.14753, 1.49194, 0.25109, 0.00000, 1.04802, 1.00000, 1.49194, 0.54054, 0.53119, 0.07317, 1.06115  
 9.02000, 0.90606, 0.99994, 0.94197, 0.39313, 0.91485, 0.54853, 1.04807, 0.52041, -0.14753, 1.49197, 0.25108, 0.00000, 1.04802, 1.00000, 1.49197, 0.54054, 0.53117, 0.07316, 1.06115  
 9.02100, 0.90604, 0.99994, 0.94197, 0.39312, 0.91485, 0.54852, 1.04807, 0.52049, -0.14753, 1.49200, 0.25108, 0.00000, 1.04801, 1.00000, 1.49200, 0.54054, 0.53115, 0.07315, 1.06115  
 9.02200, 0.90602, 0.99994, 0.94197, 0.39312, 0.91485, 0.54851, 1.04806, 0.52056, -0.14753, 1.49203, 0.25107, 0.00000, 1.04801, 1.00000, 1.49203, 0.54054, 0.53114, 0.07315, 1.06115  
 9.02300, 0.90600, 0.99994, 0.94197, 0.39311, 0.91486, 0.54849, 1.04806, 0.52064, -0.14753, 1.49206, 0.25106, 0.00000, 1.04801, 1.00000, 1.49206, 0.54054, 0.53112, 0.07314, 1.06115  
 9.02400, 0.90598, 0.99995, 0.94197, 0.39311, 0.91486, 0.54848, 1.04806, 0.52071, -0.14754, 1.49209, 0.25106, 0.00000, 1.04801, 1.00000, 1.49209, 0.54054, 0.53110, 0.07313, 1.06115  
 9.02500, 0.90596, 0.99995, 0.94197, 0.39310, 0.91486, 0.54847, 1.04806, 0.52078, -0.14754, 1.49212, 0.25105, 0.00000, 1.04800, 1.00000, 1.49212, 0.54054, 0.53109, 0.07312, 1.06115  
 9.02600, 0.90594, 0.99995, 0.94197, 0.39310, 0.91486, 0.54846, 1.04805, 0.52085, -0.14754, 1.49216, 0.25104, 0.00000, 1.04800, 1.00000, 1.49216, 0.54054, 0.53107, 0.07312, 1.06115  
 9.02700, 0.90592, 0.99995, 0.94198, 0.39309, 0.91486, 0.54845, 1.04805, 0.52093, -0.14754, 1.49219, 0.25104, 0.00000, 1.04800, 1.00000, 1.49219, 0.54054, 0.53106, 0.07311, 1.06115  
 9.02800, 0.90590, 0.99995, 0.94198, 0.39309, 0.91487, 0.54843, 1.04805, 0.52100, -0.14754, 1.49222, 0.25103, 0.00000, 1.04800, 1.00000, 1.49222, 0.54054, 0.53104, 0.07310, 1.06115  
 9.02900, 0.90588, 0.99995, 0.94198, 0.39308, 0.91487, 0.54842, 1.04804, 0.52107, -0.14754, 1.49225, 0.25102, 0.00000, 1.04799, 1.00000, 1.49225, 0.54054, 0.53103, 0.07310, 1.06115  
 9.03000, 0.90586, 0.99995, 0.94198, 0.39308, 0.91487, 0.54841, 1.04804, 0.52114, -0.14755, 1.49228, 0.25102, 0.00000, 1.04799, 1.00000, 1.49228, 0.54054, 0.53102, 0.07309, 1.06115  
 9.03100, 0.90584, 0.99995, 0.94198, 0.39307, 0.91487, 0.54840, 1.04804, 0.52121, -0.14755, 1.49231, 0.25101, 0.00000, 1.04799, 1.00000, 1.49231, 0.54054, 0.53100, 0.07308, 1.06115  
 9.03200, 0.90583, 0.99996, 0.94198, 0.39307, 0.91488, 0.54839, 1.04804, 0.52128, -0.14755, 1.49234, 0.25101, 0.00000, 1.04799, 1.00000, 1.49234, 0.54054, 0.53099, 0.07308, 1.06115  
 9.03300, 0.90581, 0.99996, 0.94198, 0.39306, 0.91488, 0.54838, 1.04803, 0.52135, -0.14755, 1.49237, 0.25100, 0.00000, 1.04798, 1.00000, 1.49237, 0.54054, 0.53098, 0.07307, 1.06115  
 9.03400, 0.90580, 0.99996, 0.94198, 0.39306, 0.91488, 0.54836, 1.04803, 0.52142, -0.14755, 1.49240, 0.25100, 0.00000, 1.04798, 1.00000, 1.49240, 0.54054, 0.53097, 0.07306, 1.06115  
 9.03500, 0.90578, 0.99996, 0.94198, 0.39305, 0.91488, 0.54835, 1.04803, 0.52149, -0.14755, 1.49244, 0.25100, 0.00000, 1.04798, 1.00000, 1.49244, 0.54054, 0.53096, 0.07306, 1.06115  
 9.03600, 0.90577, 0.99996, 0.94198, 0.39305, 0.91488, 0.54834, 1.04803, 0.52156, -0.14756, 1.49247, 0.25099, 0.00000, 1.04798, 1.00000, 1.49247, 0.54054, 0.53095, 0.07305, 1.06115  
 9.03700, 0.90575, 0.99996, 0.94198, 0.39304, 0.91489, 0.54833, 1.04802, 0.52163, -0.14756, 1.49250, 0.25099, 0.00000, 1.04797, 1.00000, 1.49250, 0.54054, 0.53094, 0.07305, 1.06115  
 9.03800, 0.90574, 0.99996, 0.94198, 0.39304, 0.91489, 0.54832, 1.04802, 0.52170, -0.14756, 1.49253, 0.25099, 0.00000, 1.04797, 1.00000, 1.49253, 0.54054, 0.53093, 0.07304, 1.06115  
 9.03900, 0.90572, 0.99997, 0.94198, 0.39303, 0.91489, 0.54831, 1.04802, 0.52177, -0.14756, 1.49256, 0.25098, 0.00000, 1.04797, 1.00000, 1.49256, 0.54054, 0.53092, 0.07303, 1.06115  
 9.04000, 0.90571, 0.99997, 0.94198, 0.39303, 0.91489, 0.54830, 1.04802, 0.52184, -0.14756, 1.49260, 0.25098, 0.00000, 1.04797, 1.00000, 1.49260, 0.54054, 0.53092, 0.07303, 1.06115  
 9.04100, 0.90570, 0.99997, 0.94198, 0.39302, 0.91489, 0.54829, 1.04801, 0.52190, -0.14756, 1.49263, 0.25098, 0.00000, 1.04796, 1.00000, 1.49263, 0.54054, 0.53091, 0.07302, 1.06115  
 9.04200, 0.90569, 0.99997, 0.94198, 0.39302, 0.91489, 0.54828, 1.04801, 0.52197, -0.14757, 1.49266, 0.25098, 0.00000, 1.04796, 1.00000, 1.49266, 0.54054, 0.53090, 0.07302, 1.06115  
 9.04300, 0.90567, 0.99997, 0.94198, 0.39302, 0.91490, 0.54827, 1.04801, 0.52204, -0.14757, 1.49270, 0.25097, 0.00000, 1.04796, 1.00000, 1.49270, 0.54054, 0.53090, 0.07301, 1.06115  
 9.04400, 0.90566, 0.99997, 0.94198, 0.39301, 0.91490, 0.54826, 1.04801, 0.52210, -0.14757, 1.49273, 0.25097, 0.00000, 1.04796, 1.00000, 1.49273, 0.54054, 0.53089, 0.07300, 1.06115  
 9.04500, 0.90565, 0.99997, 0.94198, 0.39301, 0.91490, 0.54825, 1.04800, 0.52217, -0.14757, 1.49276, 0.25097, 0.00000, 1.04795, 1.00000, 1.49276, 0.54054, 0.53089, 0.07300, 1.06115  
 9.04600, 0.90564, 0.99997, 0.94198, 0.39300, 0.91490, 0.54824, 1.04800, 0.52224, -0.14757, 1.49279, 0.25097, 0.00000, 1.04795, 1.00000, 1.49279, 0.54054, 0.53088, 0.07299, 1.06115  
 9.04700, 0.90563, 0.99998, 0.94198, 0.39300, 0.91490, 0.54823, 1.04800, 0.52230, -0.14757, 1.49283, 0.25097, 0.00000, 1.04795, 1.00000, 1.49283, 0.54054, 0.53088, 0.07299, 1.06115  
 9.04800, 0.90562, 0.99998, 0.94198, 0.39299, 0.91491, 0.54822, 1.04800, 0.52237, -0.14758, 1.49286, 0.25097, 0.00000, 1.04795, 1.00000, 1.49286, 0.54054, 0.53088, 0.07298, 1.06115  
 9.04900, 0.90562, 0.99998, 0.94198, 0.39299, 0.91491, 0.54821, 1.04799, 0.52243, -0.14758, 1.49289, 0.25097, 0.00000, 1.04794, 1.00000, 1.49289, 0.54054, 0.53088, 0.07298, 1.06115  
 9.05000, 0.90561, 0.99998, 0.94198, 0.39298, 0.91491, 0.54820, 1.04799, 0.52250, -0.14758, 1.49293, 0.25097, 0.00000, 1.04794, 1.00000, 1.49293, 0.54054, 0.53088, 0.07297, 1.06115  
 9.05100, 0.90560, 0.99998, 0.94198, 0.39298, 0.91491, 0.54819, 1.04799, 0.52256, -0.14758, 1.49296, 0.25097, 0.00000, 1.04794, 1.00000, 1.49296, 0.54054, 0.53087, 0.07297, 1.06115  
 9.05200, 0.90559, 0.99998, 0.94198, 0.39297, 0.91491, 0.54818, 1.04799, 0.52262, -0.14758, 1.49299, 0.25097, 0.00000, 1.04794, 1.00000, 1.49299, 0.54054, 0.53087, 0.07296, 1.06115  
 9.05300, 0.90559, 0.99998, 0.94198, 0.39297, 0.91491, 0.54817, 1.04798, 0.52269, -0.14759, 1.49303, 0.25097, 0.00000, 1.04793, 1.00000, 1.49303, 0.54054, 0.53087, 0.07296, 1.06115  
 9.05400, 0.90558, 0.99998, 0.94198, 0.39296, 0.91492, 0.54816, 1.04798, 0.52275, -0.14759, 1.49306, 0.25097, 0.00000, 1.04793, 1.00000, 1.49306, 0.54054, 0.53087, 0.07295, 1.06115  
 9.05500, 0.90558, 0.99999, 0.94199, 0.39296, 0.91492, 0.54815, 1.04798, 0.52281, -0.14759, 1.49310, 0.25098, 0.00000, 1.04793, 1.00000, 1.49310, 0.54054, 0.53088, 0.07295, 1.06115  
 9.05600, 0.90557, 0.99999, 0.94199, 0.39295, 0.91492, 0.54814, 1.04798, 0.52288, -0.14759, 1.49313, 0.25098, 0.00000, 1.04793, 1.00000, 1.49313, 0.54054, 0.53088, 0.07294, 1.06115  
 9.05700, 0.90557, 0.99999, 0.94199, 0.39295, 0.91492, 0.54813, 1.04797, 0.52294, -0.14759, 1.49317, 0.25098, 0.00000, 1.04792, 1.00000, 1.49317, 0.54054, 0.53088, 0.07294, 1.06115  
 9.05800, 0.90556, 0.99999, 0.94199, 0.39294, 0.91492, 0.54812, 1.04797, 0.52300, -0.14759, 1.49320, 0.25098, 0.00000, 1.04792, 1.00000, 1.49320, 0.54054, 0.53088, 0.07293, 1.06115  
 9.05900, 0.90556, 0.99999, 0.94199, 0.39294, 0.91492, 0.54811, 1.04797, 0.52306, -0.14760, 1.49323, 0.25098, 0.00000, 1.04792, 1.00000, 1.49323, 0.54054, 0.53089, 0.07293, 1.06115  
 9.06000, 0.90556, 0.99999, 0.94199, 0.39293, 0.91492, 0.54810, 1.04797, 0.52312, -0.14760, 1.49327, 0.25099, 0.00000, 1.04792, 1.00000, 1.49327, 0.54054, 0.53089, 0.07293, 1.06115  
 9.06100, 0.90555, 0.99999, 0.94199, 0.39293, 0.91493, 0.54810, 1.04796, 0.52318, -0.14760, 1.49330, 0.25099, 0.00000, 1.04791, 1.00000, 1.49330, 0.54054, 0.53090, 0.07292, 1.06115  
 9.06200, 0.90555, 1.00000, 0.94199, 0.39293, 0.91493, 0.54809, 1.04796, 0.52324, -0.14760, 1.49334, 0.25099, 0.00000, 1.04791, 1.00000, 1.49334, 0.54054, 0.53090, 0.07292, 1.06115  
 9.06300, 0.90555, 1.00000, 0.94199, 0.39292, 0.91493, 0.54808, 1.04796, 0.52330, -0.14760, 1.49337, 0.25100, 0.00000, 1.04791, 1.00000, 1.49337, 0.54054, 0.53091, 0.07291, 1.06115  
 9.06400, 0.90555, 1.00000, 0.94199, 0.39292, 0.91493, 0.54807, 1.04796, 0.52336, -0.14760, 1.49341, 0.25100, 0.00000, 1.04791, 1.00000, 1.49341, 0.54054, 0.53091, 0.07291, 1.06115  
 9.06500, 0.90555, 1.00000, 0.94199, 0.39291, 0.91493, 0.54806, 1.04795, 0.52341, -0.14761, 1.49344, 0.25101, 0.00000, 1.04790, 1.00000, 1.49344, 0.54054, 0.53092, 0.07291, 1.06115  
 9.06600, 0.90555, 1.00000, 0.94199, 0.39291, 0.91493, 0.54806, 1.04795, 0.52347, -0.14761, 1.49348, 0.25101, 0.00000, 1.04790, 1.00000, 1.49348, 0.54054, 0.53093, 0.07290, 1.06115  
 9.06700, 0.90555, 1.00000, 0.94199, 0.39290, 0.91493, 0.54805, 1.04795, 0.52353, -0.14761, 1.49351, 0.25102, 0.00000, 1.04790, 1.00000, 1.49351, 0.54054, 0.53094, 0.07290, 1.06115  
 9.06800, 0.90555, 1.00000, 0.94199, 0.39290, 0.91494, 0.54804, 1.04795, 0.52359, -0.14761, 1.49355, 0.25102, 0.00000, 1.04790, 1.00000, 1.49355, 0.54054, 0.53094, 0.07289, 1.06115  
 9.06900, 0.90555, 1.00000, 0.94199, 0.39289, 0.91494, 0.54803, 1.04794, 0.52364, -0.14761, 1.49358, 0.25103, 0.00000, 1.04789, 1.00000, 1.49358, 0.54054, 0.53095, 0.07289, 1.06115  
 9.07000, 0.90555, 1.00001, 0.94199, 0.39289, 0.91494, 0.54802, 1.04794, 0.52370, -0.14761, 1.49362, 0.25103, 0.00000, 1.04789, 1.00000, 1.49362, 0.54054, 0.53096, 0.07289, 1.06115  
 9.07100, 0.90555, 1.00001, 0.94199, 0.39289, 0.91494, 0.54802, 1.04794, 0.52376, -0.14762, 1.49366, 0.25104, 0.00000, 1.04789, 1.00000, 1.49366, 0.54054, 0.53097, 0.07288, 1.06115  
 9.07200, 0.90556, 1.00001, 0.94199, 0.39288, 0.91494, 0.54801, 1.04794, 0.52381, -0.14762, 1.49369, 0.25104, 0.00000, 1.04789, 1.00000, 1.49369, 0.54054, 0.53098, 0.07288, 1.06115  
 9.07300, 0.90556, 1.00001, 0.94199, 0.39288, 0.91494, 0.54800, 1.04793, 0.52387, -0.14762, 1.49373, 0.25105, 0.00000, 1.04789, 1.00000, 1.49373, 0.54054, 0.53100, 0.07288, 1.06115  
 9.07400, 0.90556, 1.00001, 0.94199, 0.39287, 0.91494, 0.54800, 1.04793, 0.52392, -0.14762, 1.49376, 0.25106, 0.00000, 1.04788, 1.00000, 1.49376, 0.54054, 0.53101, 0.07287, 1.06115  
 9.07500, 0.90557, 1.00001, 0.94200, 0.39287, 0.91494, 0.54799, 1.04793, 0.52397, -0.14762, 1.49380, 0.25106, 0.00000, 1.04788, 1.00000, 1.49380, 0.54054, 0.53102, 0.07287, 1.06115  
 9.07600, 0.90557, 1.00001, 0.94200, 0.39286, 0.91494, 0.54798, 1.04793, 0.52403, -0.14763, 1.49384, 0.25107, 0.00000, 1.04788, 1.00000, 1.49384, 0.54054, 0.53103, 0.07287, 1.06115  
 9.07700, 0.90558, 1.00001, 0.94200, 0.39286, 0.91494, 0.54798, 1.04792, 0.52408, -0.14763, 1.49387, 0.25108, 0.00000, 1.04788, 1.00000, 1.49387, 0.54054, 0.53105, 0.07286, 1.06115  
 9.07800, 0.90558, 1.00002, 0.94200, 0.39285, 0.91495, 0.54797, 1.04792, 0.52413, -0.14763, 1.49391, 0.25109, 0.00000, 1.04787, 1.00000, 1.49391, 0.54054, 0.53106, 0.07286, 1.06115  
 9.07900, 0.90559, 1.00002, 0.94200, 0.39285, 0.91495, 0.54796, 1.04792, 0.52418, -0.14763, 1.49394, 0.25109, 0.00000, 1.04787, 1.00000, 1.49394, 0.54054, 0.53108, 0.07286, 1.06115  
 9.08000, 0.90560, 1.00002, 0.94200, 0.39285, 0.91495, 0.54796, 1.04792, 0.52424, -0.14763, 1.49398, 0.25110, 0.00000, 1.04787, 1.00000, 1.49398, 0.54054, 0.53109, 0.07286, 1.06115  
 9.08100, 0.90560, 1.00002, 0.94200, 0.39284, 0.91495, 0.54795, 1.04791, 0.52429, -0.14763, 1.49402, 0.25111, 0.00000, 1.04787, 1.00000, 1.49402, 0.54054, 0.53111, 0.07285, 1.06115  
 9.08200, 0.90561, 1.00002, 0.94200, 0.39284, 0.91495, 0.54794, 1.04791, 0.52434, -0.14764, 1.49405, 0.25112, 0.00000, 1.04787, 1.00000, 1.49405, 0.54054, 0.53112, 0.07285, 1.06115  
 9.08300, 0.90562, 1.00002, 0.94200, 0.39283, 0.91495, 0.54794, 1.04791, 0.52439, -0.14764, 1.49409, 0.25113, 0.00000, 1.04786, 1.00000, 1.49409, 0.54054, 0.53114, 0.07285, 1.06115  
 9.08400, 0.90563, 1.00002, 0.94200, 0.39283, 0.91495, 0.54793, 1.04791, 0.52444, -0.14764, 1.49413, 0.25114, 0.00000, 1.04786, 1.00000, 1.49413, 0.54054, 0.53116, 0.07285, 1.06115  
 9.08500, 0.90564, 1.00002, 0.94200, 0.39282, 0.91495, 0.54793, 1.04791, 0.52449, -0.14764, 1.49416, 0.25115, 0.00000, 1.04786, 1.00000, 1.49416, 0.54054, 0.53118, 0.07284, 1.06115  
 9.08600, 0.90565, 1.00003, 0.94200, 0.39282, 0.91495, 0.54792, 1.04790, 0.52453, -0.14764, 1.49420, 0.25116, 0.00000, 1.04786, 1.00000, 1.49420, 0.54054, 0.53119, 0.07284, 1.06115  
 9.08700, 0.90566, 1.00003, 0.94200, 0.39282, 0.91495, 0.54791, 1.04790, 0.52458, -0.14764, 1.49424, 0.25117, 0.00000, 1.04785, 1.00000, 1.49424, 0.54054, 0.53121, 0.07284, 1.06115  
 9.08800, 0.90567, 1.00003, 0.94200, 0.39281, 0.91495, 0.54791, 1.04790, 0.52463, -0.14765, 1.49427, 0.25118, 0.00000, 1.04785, 1.00000, 1.49427, 0.54054, 0.53123, 0.07284, 1.06115  
 9.08900, 0.90568, 1.00003, 0.94200, 0.39281, 0.91495, 0.54790, 1.04790, 0.52468, -0.14765, 1.49431, 0.25119, 0.00000, 1.04785, 1.00000, 1.49431, 0.54054, 0.53125, 0.07283, 1.06115  
 9.09000, 0.90569, 1.00003, 0.94200, 0.39280, 0.91495, 0.54790, 1.04789, 0.52472, -0.14765, 1.49435, 0.25120, 0.00000, 1.04785, 1.00000, 1.49435, 0.54054, 0.53127, 0.07283, 1.06115  
 9.09100, 0.90570, 1.00003, 0.94200, 0.39280, 0.91496, 0.54789, 1.04789, 0.52477, -0.14765, 1.49439, 0.25121, 0.00000, 1.04785, 1.00000, 1.49439, 0.54054, 0.53130, 0.07283, 1.06115  
 9.09200, 0.90571, 1.00003, 0.94200, 0.39280, 0.91496, 0.54789, 1.04789, 0.52482, -0.14765, 1.49442, 0.25122, 0.00000, 1.04784, 1.00000, 1.49442, 0.54054, 0.53132, 0.07283, 1.06115  
 9.09300, 0.90573, 1.00003, 0.94200, 0.39279, 0.91496, 0.54788, 1.04789, 0.52486, -0.14766, 1.49446, 0.25123, 0.00000, 1.04784, 1.00000, 1.49446, 0.54054, 0.53134, 0.07283, 1.06115  
 9.09400, 0.90574, 1.00004, 0.94201, 0.39279, 0.91496, 0.54788, 1.04788, 0.52491, -0.14766, 1.49450, 0.25125, 0.00000, 1.04784, 1.00000, 1.49450, 0.54054, 0.53136, 0.07283, 1.06115  
 9.09500, 0.90575, 1.00004, 0.94201, 0.39278, 0.91496, 0.54788, 1.04788, 0.52495, -0.14766, 1.49454, 0.25126, 0.00000, 1.04784, 1.00000, 1.49454, 0.54054, 0.53139, 0.07282, 1.06115  
 9.09600, 0.90577, 1.00004, 0.94201, 0.39278, 0.91496, 0.54787, 1.04788, 0.52499, -0.14766, 1.49457, 0.25127, 0.00000, 1.04784, 1.00000, 1.49457, 0.54054, 0.53141, 0.07282, 1.06115  
 9.09700, 0.90578, 1.00004, 0.94201, 0.39278, 0.91496, 0.54787, 1.04788, 0.52504, -0.14766, 1.49461, 0.25128, 0.00000, 1.04783, 1.00000, 1.49461, 0.54054, 0.53143, 0.07282, 1.06115  
 9.09800, 0.90580, 1.00004, 0.94201, 0.39277, 0.91496, 0.54786, 1.04788, 0.52508, -0.14766, 1.49465, 0.25130, 0.00000, 1.04783, 1.00000, 1.49465, 0.54054, 0.53146, 0.07282, 1.06115  
 9.09900, 0.90581, 1.00004, 0.94201, 0.39277, 0.91496, 0.54786, 1.04787, 0.52512, -0.14767, 1.49469, 0.25131, 0.00000, 1.04783, 1.00000, 1.49469, 0.54054, 0.53148, 0.07282, 1.06115  
 9.10000, 0.90583, 1.00004, 0.94201, 0.39277, 0.91496, 0.54785, 1.04787, 0.52516, -0.14767, 1.49472, 0.25132, 0.00000, 1.04783, 1.00000, 1.49472, 0.54054, 0.53151, 0.07282, 1.06115  
 9.10100, 0.90585, 1.00004, 0.94201, 0.39276, 0.91496, 0.54785, 1.04787, 0.52520, -0.14767, 1.49476, 0.25134, 0.00000, 1.04783, 1.00000, 1.49476, 0.54054, 0.53154, 0.07282, 1.06115  
 9.10200, 0.90586, 1.00005, 0.94201, 0.39276, 0.91496, 0.54785, 1.04787, 0.52524, -0.14767, 1.49480, 0.25135, 0.00000, 1.04782, 1.00000, 1.49480, 0.54054, 0.53156, 0.07282, 1.06115  
 9.10300, 0.90588, 1.00005, 0.94201, 0.39275, 0.91496, 0.54784, 1.04786, 0.52528, -0.14767, 1.49484, 0.25136, 0.00000, 1.04782, 1.00000, 1.49484, 0.54054, 0.53159, 0.07281, 1.06115  
 9.10400, 0.90590, 1.00005, 0.94201, 0.39275, 0.91496, 0.54784, 1.04786, 0.52532, -0.14768, 1.49488, 0.25138, 0.00000, 1.04782, 1.00000, 1.49488, 0.54054, 0.53162, 0.07281, 1.06115  
 9.10500, 0.90592, 1.00005, 0.94201, 0.39275, 0.91496, 0.54784, 1.04786, 0.52536, -0.14768, 1.49491, 0.25139, 0.00000, 1.04782, 1.00000, 1.49491, 0.54054, 0.53165, 0.07281, 1.06115  
 9.10600, 0.90594, 1.00005, 0.94201, 0.39274, 0.91496, 0.54783, 1.04786, 0.52540, -0.14768, 1.49495, 0.25141, 0.00000, 1.04782, 1.00000, 1.49495, 0.54054, 0.53168, 0.07281, 1.06115  
 9.10700, 0.90596, 1.00005, 0.94201, 0.39274, 0.91496, 0.54783, 1.04786, 0.52544, -0.14768, 1.49499, 0.25142, 0.00000, 1.04781, 1.00000, 1.49499, 0.54054, 0.53170, 0.07281, 1.06115  
 9.10800, 0.90598, 1.00005, 0.94201, 0.39274, 0.91496, 0.54783, 1.04785, 0.52548, -0.14768, 1.49503, 0.25144, 0.00000, 1.04781, 1.00000, 1.49503, 0.54054, 0.53173, 0.07281, 1.06115  
 9.10900, 0.90600, 1.00005, 0.94201, 0.39273, 0.91496, 0.54782, 1.04785, 0.52551, -0.14768, 1.49507, 0.25145, 0.00000, 1.04781, 1.00000, 1.49507, 0.54054, 0.53176, 0.07281, 1.06115  
 9.11000, 0.90602, 1.00006, 0.94202, 0.39273, 0.91496, 0.54782, 1.04785, 0.52555, -0.14769, 1.49510, 0.25147, 0.00000, 1.04781, 1.00000, 1.49510, 0.54054, 0.53180, 0.07281, 1.06115  
 9.11100, 0.90604, 1.00006, 0.94202, 0.39272, 0.91496, 0.54782, 1.04785, 0.52558, -0.14769, 1.49514, 0.25149, 0.00000, 1.04781, 1.00000, 1.49514, 0.54054, 0.53183, 0.07281, 1.06115  
 9.11200, 0.90606, 1.00006, 0.94202, 0.39272, 0.91496, 0.54782, 1.04785, 0.52562, -0.14769, 1.49518, 0.25150, 0.00000, 1.04780, 1.00000, 1.49518, 0.54054, 0.53186, 0.07281, 1.06115  
 9.11300, 0.90608, 1.00006, 0.94202, 0.39272, 0.91496, 0.54781, 1.04784, 0.52565, -0.14769, 1.49522, 0.25152, 0.00000, 1.04780, 1.00000, 1.49522, 0.54054, 0.53189, 0.07281, 1.06115  
 9.11400, 0.90610, 1.00006, 0.94202, 0.39271, 0.91496, 0.54781, 1.04784, 0.52569, -0.14769, 1.49526, 0.25153, 0.00000, 1.04780, 1.00000, 1.49526, 0.54054, 0.53192, 0.07281, 1.06115  
 9.11500, 0.90613, 1.00006, 0.94202, 0.39271, 0.91496, 0.54781, 1.04784, 0.52572, -0.14770, 1.49530, 0.25155, 0.00000, 1.04780, 1.00000, 1.49530, 0.54054, 0.53196, 0.07281, 1.06115  
 9.11600, 0.90615, 1.00006, 0.94202, 0.39271, 0.91496, 0.54781, 1.04784, 0.52575, -0.14770, 1.49534, 0.25157, 0.00000, 1.04780, 1.00000, 1.49534, 0.54054, 0.53199, 0.07281, 1.06115  
 9.11700, 0.90617, 1.00006, 0.94202, 0.39270, 0.91496, 0.54781, 1.04784, 0.52579, -0.14770, 1.49537, 0.25159, 0.00000, 1.04779, 1.00000, 1.49537, 0.54054, 0.53203, 0.07281, 1.06115  
 9.11800, 0.90620, 1.00006, 0.94202, 0.39270, 0.91496, 0.54781, 1.04783, 0.52582, -0.14770, 1.49541, 0.25160, 0.00000, 1.04779, 1.00000, 1.49541, 0.54054, 0.53206, 0.07281, 1.06115  
 9.11900, 0.90622, 1.00007, 0.94202, 0.39270, 0.91496, 0.54780, 1.04783, 0.52585, -0.14770, 1.49545, 0.25162, 0.00000, 1.04779, 1.00000, 1.49545, 0.54054, 0.53209, 0.07281, 1.06115  
 9.12000, 0.90625, 1.00007, 0.94202, 0.39269, 0.91496, 0.54780, 1.04783, 0.52588, -0.14770, 1.49549, 0.25164, 0.00000, 1.04779, 1.00000, 1.49549, 0.54054, 0.53213, 0.07281, 1.06115  
 9.12100, 0.90627, 1.00007, 0.94202, 0.39269, 0.91496, 0.54780, 1.04783, 0.52591, -0.14771, 1.49553, 0.25166, 0.00000, 1.04779, 1.00000, 1.49553, 0.54054, 0.53217, 0.07281, 1.06115  
 9.12200, 0.90630, 1.00007, 0.94202, 0.39269, 0.91496, 0.54780, 1.04783, 0.52594, -0.14771, 1.49557, 0.25168, 0.00000, 1.04779, 1.00000, 1.49557, 0.54054, 0.53220, 0.07281, 1.06115  
 9.12300, 0.90632, 1.00007, 0.94202, 0.39268, 0.91496, 0.54780, 1.04782, 0.52597, -0.14771, 1.49561, 0.25169, 0.00000, 1.04778, 1.00000, 1.49561, 0.54054, 0.53224, 0.07281, 1.06115  
 9.12400, 0.90635, 1.00007, 0.94202, 0.39268, 0.91496, 0.54780, 1.04782, 0.52600, -0.14771, 1.49565, 0.25171, 0.00000, 1.04778, 1.00000, 1.49565, 0.54054, 0.53228, 0.07281, 1.06115  
 9.12500, 0.90638, 1.00007, 0.94202, 0.39268, 0.91496, 0.54780, 1.04782, 0.52603, -0.14771, 1.49568, 0.25173, 0.00000, 1.04778, 1.00000, 1.49568, 0.54054, 0.53232, 0.07282, 1.06115  
 9.12600, 0.90641, 1.00007, 0.94202, 0.39268, 0.91496, 0.54780, 1.04782, 0.52606, -0.14772, 1.49572, 0.25175, 0.00000, 1.04778, 1.00000, 1.49572, 0.54054, 0.53235, 0.07282, 1.06115  
 9.12700, 0.90643, 1.00007, 0.94203, 0.39267, 0.91496, 0.54780, 1.04782, 0.52608, -0.14772, 1.49576, 0.25177, 0.00000, 1.04778, 1.00000, 1.49576, 0.54054, 0.53239, 0.07282, 1.06115  
 9.12800, 0.90646, 1.00008, 0.94203, 0.39267, 0.91496, 0.54780, 1.04781, 0.52611, -0.14772, 1.49580, 0.25179, 0.00000, 1.04778, 1.00000, 1.49580, 0.54054, 0.53243, 0.07282, 1.06115  
 9.12900, 0.90649, 1.00008, 0.94203, 0.39267, 0.91495, 0.54780, 1.04781, 0.52613, -0.14772, 1.49584, 0.25181, 0.00000, 1.04777, 1.00000, 1.49584, 0.54054, 0.53247, 0.07282, 1.06115  
 9.13000, 0.90652, 1.00008, 0.94203, 0.39266, 0.91495, 0.54779, 1.04781, 0.52616, -0.14772, 1.49588, 0.25183, 0.00000, 1.04777, 1.00000, 1.49588, 0.54054, 0.53251, 0.07282, 1.06115  
