time, 		delta, omega, eq_t, ed_t, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 7.30300, 0.90644, 0.99824, 0.94872, 0.40531, 1.05285, 0.47791, -0.14573, 1.43299, 0.25385, 0.00000, 1.05261, 1.00000, 1.43299, 0.54054, 0.54053, 0.08348, 1.06115  
 7.30400, 0.90578, 0.99824, 0.94871, 0.40530, 1.05284, 0.47818, -0.14573, 1.43298, 0.25349, 0.00000, 1.05259, 1.00000, 1.43298, 0.54054, 0.53976, 0.08337, 1.06115  
 7.30500, 0.90512, 0.99824, 0.94870, 0.40529, 1.05282, 0.47845, -0.14573, 1.43297, 0.25312, 0.00000, 1.05258, 1.00000, 1.43297, 0.54054, 0.53900, 0.08325, 1.06115  
 7.30600, 0.90445, 0.99824, 0.94869, 0.40529, 1.05281, 0.47872, -0.14573, 1.43296, 0.25276, 0.00000, 1.05256, 1.00000, 1.43296, 0.54054, 0.53824, 0.08313, 1.06115  
 7.30700, 0.90379, 0.99824, 0.94869, 0.40528, 1.05280, 0.47899, -0.14572, 1.43295, 0.25240, 0.00000, 1.05255, 1.00000, 1.43295, 0.54054, 0.53748, 0.08301, 1.06115  
 7.30800, 0.90313, 0.99824, 0.94868, 0.40527, 1.05279, 0.47928, -0.14572, 1.43294, 0.25203, 0.00000, 1.05253, 1.00000, 1.43294, 0.54054, 0.53672, 0.08289, 1.06115  
 7.30900, 0.90246, 0.99824, 0.94867, 0.40526, 1.05277, 0.47956, -0.14572, 1.43293, 0.25167, 0.00000, 1.05251, 1.00000, 1.43293, 0.54054, 0.53596, 0.08277, 1.06115  
 7.31000, 0.90180, 0.99824, 0.94866, 0.40525, 1.05276, 0.47985, -0.14572, 1.43292, 0.25131, 0.00000, 1.05250, 1.00000, 1.43292, 0.54054, 0.53520, 0.08266, 1.06115  
 7.31100, 0.90114, 0.99824, 0.94865, 0.40524, 1.05275, 0.48014, -0.14571, 1.43291, 0.25095, 0.00000, 1.05248, 1.00000, 1.43291, 0.54054, 0.53444, 0.08254, 1.06115  
 7.31200, 0.90047, 0.99824, 0.94864, 0.40524, 1.05273, 0.48044, -0.14571, 1.43291, 0.25059, 0.00000, 1.05247, 1.00000, 1.43291, 0.54054, 0.53368, 0.08242, 1.06115  
 7.31300, 0.89981, 0.99824, 0.94863, 0.40523, 1.05272, 0.48074, -0.14571, 1.43290, 0.25022, 0.00000, 1.05245, 1.00000, 1.43290, 0.54054, 0.53292, 0.08230, 1.06115  
 7.31400, 0.89915, 0.99825, 0.94862, 0.40522, 1.05271, 0.48104, -0.14571, 1.43289, 0.24986, 0.00000, 1.05243, 1.00000, 1.43289, 0.54054, 0.53217, 0.08219, 1.06115  
 7.31500, 0.89849, 0.99825, 0.94861, 0.40520, 1.05269, 0.48135, -0.14570, 1.43289, 0.24950, 0.00000, 1.05242, 1.00000, 1.43289, 0.54054, 0.53141, 0.08207, 1.06115  
 7.31600, 0.89783, 0.99825, 0.94860, 0.40519, 1.05268, 0.48166, -0.14570, 1.43289, 0.24914, 0.00000, 1.05240, 1.00000, 1.43289, 0.54054, 0.53066, 0.08195, 1.06115  
 7.31700, 0.89717, 0.99825, 0.94859, 0.40518, 1.05267, 0.48198, -0.14570, 1.43288, 0.24879, 0.00000, 1.05238, 1.00000, 1.43288, 0.54054, 0.52990, 0.08183, 1.06115  
 7.31800, 0.89651, 0.99825, 0.94859, 0.40517, 1.05265, 0.48230, -0.14570, 1.43288, 0.24843, 0.00000, 1.05236, 1.00000, 1.43288, 0.54054, 0.52915, 0.08172, 1.06115  
 7.31900, 0.89585, 0.99825, 0.94858, 0.40516, 1.05264, 0.48262, -0.14570, 1.43288, 0.24807, 0.00000, 1.05235, 1.00000, 1.43288, 0.54054, 0.52840, 0.08160, 1.06115  
 7.32000, 0.89519, 0.99825, 0.94857, 0.40514, 1.05262, 0.48295, -0.14569, 1.43288, 0.24771, 0.00000, 1.05233, 1.00000, 1.43288, 0.54054, 0.52765, 0.08148, 1.06115  
 7.32100, 0.89453, 0.99826, 0.94856, 0.40513, 1.05261, 0.48328, -0.14569, 1.43288, 0.24736, 0.00000, 1.05231, 1.00000, 1.43288, 0.54054, 0.52690, 0.08136, 1.06115  
 7.32200, 0.89387, 0.99826, 0.94855, 0.40512, 1.05259, 0.48362, -0.14569, 1.43288, 0.24700, 0.00000, 1.05229, 1.00000, 1.43288, 0.54054, 0.52615, 0.08125, 1.06115  
 7.32300, 0.89322, 0.99826, 0.94855, 0.40510, 1.05258, 0.48396, -0.14569, 1.43288, 0.24665, 0.00000, 1.05228, 1.00000, 1.43288, 0.54054, 0.52540, 0.08113, 1.06115  
 7.32400, 0.89256, 0.99826, 0.94854, 0.40509, 1.05256, 0.48430, -0.14568, 1.43288, 0.24629, 0.00000, 1.05226, 1.00000, 1.43288, 0.54054, 0.52466, 0.08101, 1.06115  
 7.32500, 0.89191, 0.99826, 0.94853, 0.40507, 1.05255, 0.48465, -0.14568, 1.43288, 0.24594, 0.00000, 1.05224, 1.00000, 1.43288, 0.54054, 0.52392, 0.08090, 1.06115  
 7.32600, 0.89125, 0.99827, 0.94852, 0.40506, 1.05253, 0.48500, -0.14568, 1.43288, 0.24558, 0.00000, 1.05222, 1.00000, 1.43288, 0.54054, 0.52317, 0.08078, 1.06115  
 7.32700, 0.89060, 0.99827, 0.94852, 0.40504, 1.05252, 0.48536, -0.14568, 1.43289, 0.24523, 0.00000, 1.05220, 1.00000, 1.43289, 0.54054, 0.52243, 0.08067, 1.06115  
 7.32800, 0.88995, 0.99827, 0.94851, 0.40503, 1.05250, 0.48571, -0.14567, 1.43289, 0.24488, 0.00000, 1.05219, 1.00000, 1.43289, 0.54054, 0.52169, 0.08055, 1.06115  
 7.32900, 0.88930, 0.99827, 0.94850, 0.40501, 1.05248, 0.48608, -0.14567, 1.43290, 0.24453, 0.00000, 1.05217, 1.00000, 1.43290, 0.54054, 0.52095, 0.08043, 1.06115  
 7.33000, 0.88865, 0.99828, 0.94849, 0.40499, 1.05247, 0.48644, -0.14567, 1.43290, 0.24418, 0.00000, 1.05215, 1.00000, 1.43290, 0.54054, 0.52022, 0.08032, 1.06115  
 7.33100, 0.88800, 0.99828, 0.94849, 0.40498, 1.05245, 0.48681, -0.14567, 1.43291, 0.24383, 0.00000, 1.05213, 1.00000, 1.43291, 0.54054, 0.51948, 0.08020, 1.06115  
 7.33200, 0.88735, 0.99828, 0.94848, 0.40496, 1.05244, 0.48719, -0.14566, 1.43292, 0.24348, 0.00000, 1.05211, 1.00000, 1.43292, 0.54054, 0.51875, 0.08009, 1.06115  
 7.33300, 0.88670, 0.99829, 0.94847, 0.40494, 1.05242, 0.48757, -0.14566, 1.43293, 0.24314, 0.00000, 1.05209, 1.00000, 1.43293, 0.54054, 0.51802, 0.07997, 1.06115  
 7.33400, 0.88606, 0.99829, 0.94847, 0.40492, 1.05240, 0.48795, -0.14566, 1.43294, 0.24279, 0.00000, 1.05207, 1.00000, 1.43294, 0.54054, 0.51729, 0.07986, 1.06115  
 7.33500, 0.88541, 0.99829, 0.94846, 0.40490, 1.05239, 0.48833, -0.14566, 1.43295, 0.24244, 0.00000, 1.05205, 1.00000, 1.43295, 0.54054, 0.51656, 0.07974, 1.06115  
 7.33600, 0.88477, 0.99829, 0.94845, 0.40488, 1.05237, 0.48872, -0.14565, 1.43296, 0.24210, 0.00000, 1.05203, 1.00000, 1.43296, 0.54054, 0.51583, 0.07963, 1.06115  
 7.33700, 0.88413, 0.99830, 0.94845, 0.40486, 1.05235, 0.48912, -0.14565, 1.43297, 0.24175, 0.00000, 1.05202, 1.00000, 1.43297, 0.54054, 0.51511, 0.07952, 1.06115  
 7.33800, 0.88348, 0.99830, 0.94844, 0.40484, 1.05234, 0.48951, -0.14565, 1.43298, 0.24141, 0.00000, 1.05200, 1.00000, 1.43298, 0.54054, 0.51439, 0.07940, 1.06115  
 7.33900, 0.88284, 0.99831, 0.94844, 0.40482, 1.05232, 0.48991, -0.14565, 1.43300, 0.24107, 0.00000, 1.05198, 1.00000, 1.43300, 0.54054, 0.51367, 0.07929, 1.06115  
 7.34000, 0.88221, 0.99831, 0.94843, 0.40480, 1.05230, 0.49032, -0.14565, 1.43301, 0.24073, 0.00000, 1.05196, 1.00000, 1.43301, 0.54054, 0.51295, 0.07918, 1.06115  
 7.34100, 0.88157, 0.99831, 0.94842, 0.40478, 1.05228, 0.49072, -0.14564, 1.43303, 0.24039, 0.00000, 1.05194, 1.00000, 1.43303, 0.54054, 0.51223, 0.07906, 1.06115  
 7.34200, 0.88093, 0.99832, 0.94842, 0.40476, 1.05227, 0.49113, -0.14564, 1.43304, 0.24005, 0.00000, 1.05192, 1.00000, 1.43304, 0.54054, 0.51152, 0.07895, 1.06115  
 7.34300, 0.88030, 0.99832, 0.94841, 0.40474, 1.05225, 0.49155, -0.14564, 1.43306, 0.23971, 0.00000, 1.05190, 1.00000, 1.43306, 0.54054, 0.51080, 0.07884, 1.06115  
 7.34400, 0.87967, 0.99832, 0.94841, 0.40471, 1.05223, 0.49197, -0.14564, 1.43308, 0.23938, 0.00000, 1.05188, 1.00000, 1.43308, 0.54054, 0.51009, 0.07873, 1.06115  
 7.34500, 0.87904, 0.99833, 0.94840, 0.40469, 1.05221, 0.49239, -0.14563, 1.43310, 0.23904, 0.00000, 1.05186, 1.00000, 1.43310, 0.54054, 0.50939, 0.07861, 1.06115  
 7.34600, 0.87841, 0.99833, 0.94840, 0.40467, 1.05220, 0.49281, -0.14563, 1.43312, 0.23871, 0.00000, 1.05184, 1.00000, 1.43312, 0.54054, 0.50868, 0.07850, 1.06115  
 7.34700, 0.87778, 0.99834, 0.94839, 0.40464, 1.05218, 0.49324, -0.14563, 1.43314, 0.23837, 0.00000, 1.05182, 1.00000, 1.43314, 0.54054, 0.50798, 0.07839, 1.06115  
 7.34800, 0.87715, 0.99834, 0.94839, 0.40462, 1.05216, 0.49367, -0.14563, 1.43316, 0.23804, 0.00000, 1.05180, 1.00000, 1.43316, 0.54054, 0.50727, 0.07828, 1.06115  
 7.34900, 0.87653, 0.99835, 0.94838, 0.40459, 1.05214, 0.49410, -0.14562, 1.43318, 0.23771, 0.00000, 1.05177, 1.00000, 1.43318, 0.54054, 0.50658, 0.07817, 1.06115  
 7.35000, 0.87591, 0.99835, 0.94838, 0.40457, 1.05212, 0.49454, -0.14562, 1.43321, 0.23738, 0.00000, 1.05175, 1.00000, 1.43321, 0.54054, 0.50588, 0.07806, 1.06115  
 7.35100, 0.87529, 0.99836, 0.94837, 0.40454, 1.05210, 0.49498, -0.14562, 1.43323, 0.23705, 0.00000, 1.05173, 1.00000, 1.43323, 0.54054, 0.50518, 0.07795, 1.06115  
 7.35200, 0.87467, 0.99836, 0.94837, 0.40452, 1.05209, 0.49543, -0.14562, 1.43326, 0.23672, 0.00000, 1.05171, 1.00000, 1.43326, 0.54054, 0.50449, 0.07784, 1.06115  
 7.35300, 0.87405, 0.99837, 0.94836, 0.40449, 1.05207, 0.49587, -0.14562, 1.43328, 0.23640, 0.00000, 1.05169, 1.00000, 1.43328, 0.54054, 0.50380, 0.07773, 1.06115  
 7.35400, 0.87343, 0.99837, 0.94836, 0.40447, 1.05205, 0.49632, -0.14561, 1.43331, 0.23607, 0.00000, 1.05167, 1.00000, 1.43331, 0.54054, 0.50312, 0.07762, 1.06115  
 7.35500, 0.87282, 0.99838, 0.94835, 0.40444, 1.05203, 0.49678, -0.14561, 1.43334, 0.23575, 0.00000, 1.05165, 1.00000, 1.43334, 0.54054, 0.50243, 0.07751, 1.06115  
 7.35600, 0.87221, 0.99838, 0.94835, 0.40441, 1.05201, 0.49723, -0.14561, 1.43337, 0.23543, 0.00000, 1.05163, 1.00000, 1.43337, 0.54054, 0.50175, 0.07740, 1.06115  
 7.35700, 0.87160, 0.99839, 0.94835, 0.40439, 1.05199, 0.49769, -0.14561, 1.43340, 0.23510, 0.00000, 1.05161, 1.00000, 1.43340, 0.54054, 0.50107, 0.07729, 1.06115  
 7.35800, 0.87099, 0.99839, 0.94834, 0.40436, 1.05197, 0.49816, -0.14560, 1.43343, 0.23478, 0.00000, 1.05159, 1.00000, 1.43343, 0.54054, 0.50040, 0.07718, 1.06115  
 7.35900, 0.87039, 0.99840, 0.94834, 0.40433, 1.05195, 0.49862, -0.14560, 1.43346, 0.23447, 0.00000, 1.05157, 1.00000, 1.43346, 0.54054, 0.49972, 0.07708, 1.06115  
 7.36000, 0.86978, 0.99840, 0.94834, 0.40430, 1.05193, 0.49909, -0.14560, 1.43349, 0.23415, 0.00000, 1.05154, 1.00000, 1.43349, 0.54054, 0.49905, 0.07697, 1.06115  
 7.36100, 0.86918, 0.99841, 0.94833, 0.40427, 1.05191, 0.49956, -0.14560, 1.43353, 0.23383, 0.00000, 1.05152, 1.00000, 1.43353, 0.54054, 0.49838, 0.07686, 1.06115  
 7.36200, 0.86858, 0.99841, 0.94833, 0.40424, 1.05189, 0.50004, -0.14559, 1.43356, 0.23352, 0.00000, 1.05150, 1.00000, 1.43356, 0.54054, 0.49772, 0.07676, 1.06115  
 7.36300, 0.86799, 0.99842, 0.94833, 0.40421, 1.05187, 0.50051, -0.14559, 1.43360, 0.23321, 0.00000, 1.05148, 1.00000, 1.43360, 0.54054, 0.49706, 0.07665, 1.06115  
 7.36400, 0.86739, 0.99843, 0.94832, 0.40418, 1.05185, 0.50099, -0.14559, 1.43364, 0.23289, 0.00000, 1.05146, 1.00000, 1.43364, 0.54054, 0.49640, 0.07654, 1.06115  
 7.36500, 0.86680, 0.99843, 0.94832, 0.40415, 1.05183, 0.50147, -0.14559, 1.43368, 0.23258, 0.00000, 1.05144, 1.00000, 1.43368, 0.54054, 0.49574, 0.07644, 1.06115  
 7.36600, 0.86621, 0.99844, 0.94832, 0.40412, 1.05181, 0.50196, -0.14559, 1.43371, 0.23228, 0.00000, 1.05141, 1.00000, 1.43371, 0.54054, 0.49509, 0.07633, 1.06115  
 7.36700, 0.86562, 0.99844, 0.94831, 0.40409, 1.05179, 0.50244, -0.14558, 1.43375, 0.23197, 0.00000, 1.05139, 1.00000, 1.43375, 0.54054, 0.49444, 0.07623, 1.06115  
 7.36800, 0.86504, 0.99845, 0.94831, 0.40406, 1.05177, 0.50293, -0.14558, 1.43380, 0.23166, 0.00000, 1.05137, 1.00000, 1.43380, 0.54054, 0.49379, 0.07612, 1.06115  
 7.36900, 0.86445, 0.99846, 0.94831, 0.40403, 1.05175, 0.50343, -0.14558, 1.43384, 0.23136, 0.00000, 1.05135, 1.00000, 1.43384, 0.54054, 0.49314, 0.07602, 1.06115  
 7.37000, 0.86387, 0.99846, 0.94830, 0.40400, 1.05173, 0.50392, -0.14558, 1.43388, 0.23106, 0.00000, 1.05133, 1.00000, 1.43388, 0.54054, 0.49250, 0.07592, 1.06115  
 7.37100, 0.86329, 0.99847, 0.94830, 0.40397, 1.05171, 0.50442, -0.14557, 1.43393, 0.23075, 0.00000, 1.05131, 1.00000, 1.43393, 0.54054, 0.49186, 0.07581, 1.06115  
 7.37200, 0.86272, 0.99848, 0.94830, 0.40393, 1.05169, 0.50491, -0.14557, 1.43397, 0.23045, 0.00000, 1.05128, 1.00000, 1.43397, 0.54054, 0.49123, 0.07571, 1.06115  
 7.37300, 0.86214, 0.99848, 0.94830, 0.40390, 1.05167, 0.50542, -0.14557, 1.43402, 0.23016, 0.00000, 1.05126, 1.00000, 1.43402, 0.54054, 0.49060, 0.07561, 1.06115  
 7.37400, 0.86157, 0.99849, 0.94830, 0.40387, 1.05165, 0.50592, -0.14557, 1.43407, 0.22986, 0.00000, 1.05124, 1.00000, 1.43407, 0.54054, 0.48997, 0.07551, 1.06115  
 7.37500, 0.86101, 0.99850, 0.94829, 0.40383, 1.05163, 0.50642, -0.14557, 1.43411, 0.22957, 0.00000, 1.05122, 1.00000, 1.43411, 0.54054, 0.48934, 0.07541, 1.06115  
 7.37600, 0.86044, 0.99850, 0.94829, 0.40380, 1.05161, 0.50693, -0.14556, 1.43416, 0.22927, 0.00000, 1.05120, 1.00000, 1.43416, 0.54054, 0.48872, 0.07530, 1.06115  
 7.37700, 0.85988, 0.99851, 0.94829, 0.40376, 1.05159, 0.50744, -0.14556, 1.43421, 0.22898, 0.00000, 1.05117, 1.00000, 1.43421, 0.54054, 0.48810, 0.07520, 1.06115  
 7.37800, 0.85932, 0.99852, 0.94829, 0.40373, 1.05157, 0.50795, -0.14556, 1.43427, 0.22869, 0.00000, 1.05115, 1.00000, 1.43427, 0.54054, 0.48749, 0.07510, 1.06115  
 7.37900, 0.85876, 0.99852, 0.94829, 0.40370, 1.05155, 0.50846, -0.14556, 1.43432, 0.22840, 0.00000, 1.05113, 1.00000, 1.43432, 0.54054, 0.48688, 0.07500, 1.06115  
 7.38000, 0.85821, 0.99853, 0.94828, 0.40366, 1.05153, 0.50898, -0.14556, 1.43437, 0.22812, 0.00000, 1.05111, 1.00000, 1.43437, 0.54054, 0.48627, 0.07490, 1.06115  
 7.38100, 0.85765, 0.99854, 0.94828, 0.40362, 1.05151, 0.50949, -0.14555, 1.43443, 0.22783, 0.00000, 1.05108, 1.00000, 1.43443, 0.54054, 0.48566, 0.07480, 1.06115  
 7.38200, 0.85710, 0.99855, 0.94828, 0.40359, 1.05149, 0.51001, -0.14555, 1.43448, 0.22755, 0.00000, 1.05106, 1.00000, 1.43448, 0.54054, 0.48506, 0.07471, 1.06115  
 7.38300, 0.85656, 0.99855, 0.94828, 0.40355, 1.05146, 0.51053, -0.14555, 1.43454, 0.22727, 0.00000, 1.05104, 1.00000, 1.43454, 0.54054, 0.48446, 0.07461, 1.06115  
 7.38400, 0.85601, 0.99856, 0.94828, 0.40352, 1.05144, 0.51105, -0.14555, 1.43460, 0.22699, 0.00000, 1.05102, 1.00000, 1.43460, 0.54054, 0.48387, 0.07451, 1.06115  
 7.38500, 0.85547, 0.99857, 0.94828, 0.40348, 1.05142, 0.51158, -0.14555, 1.43466, 0.22671, 0.00000, 1.05100, 1.00000, 1.43466, 0.54054, 0.48328, 0.07441, 1.06115  
 7.38600, 0.85494, 0.99858, 0.94828, 0.40344, 1.05140, 0.51210, -0.14554, 1.43472, 0.22643, 0.00000, 1.05097, 1.00000, 1.43472, 0.54054, 0.48269, 0.07432, 1.06115  
 7.38700, 0.85440, 0.99859, 0.94828, 0.40340, 1.05138, 0.51263, -0.14554, 1.43478, 0.22616, 0.00000, 1.05095, 1.00000, 1.43478, 0.54054, 0.48211, 0.07422, 1.06115  
 7.38800, 0.85387, 0.99859, 0.94827, 0.40337, 1.05136, 0.51315, -0.14554, 1.43484, 0.22588, 0.00000, 1.05093, 1.00000, 1.43484, 0.54054, 0.48153, 0.07413, 1.06115  
 7.38900, 0.85334, 0.99860, 0.94827, 0.40333, 1.05134, 0.51368, -0.14554, 1.43491, 0.22561, 0.00000, 1.05091, 1.00000, 1.43491, 0.54054, 0.48095, 0.07403, 1.06115  
 7.39000, 0.85281, 0.99861, 0.94827, 0.40329, 1.05131, 0.51421, -0.14553, 1.43497, 0.22534, 0.00000, 1.05088, 1.00000, 1.43497, 0.54054, 0.48038, 0.07394, 1.06115  
 7.39100, 0.85229, 0.99862, 0.94827, 0.40325, 1.05129, 0.51474, -0.14553, 1.43504, 0.22508, 0.00000, 1.05086, 1.00000, 1.43504, 0.54054, 0.47981, 0.07384, 1.06115  
 7.39200, 0.85177, 0.99863, 0.94827, 0.40321, 1.05127, 0.51527, -0.14553, 1.43510, 0.22481, 0.00000, 1.05084, 1.00000, 1.43510, 0.54054, 0.47925, 0.07375, 1.06115  
 7.39300, 0.85126, 0.99863, 0.94827, 0.40317, 1.05125, 0.51580, -0.14553, 1.43517, 0.22455, 0.00000, 1.05082, 1.00000, 1.43517, 0.54054, 0.47869, 0.07365, 1.06115  
 7.39400, 0.85074, 0.99864, 0.94827, 0.40313, 1.05123, 0.51634, -0.14553, 1.43524, 0.22429, 0.00000, 1.05080, 1.00000, 1.43524, 0.54054, 0.47813, 0.07356, 1.06115  
 7.39500, 0.85023, 0.99865, 0.94827, 0.40309, 1.05121, 0.51687, -0.14552, 1.43531, 0.22403, 0.00000, 1.05077, 1.00000, 1.43531, 0.54054, 0.47758, 0.07347, 1.06115  
 7.39600, 0.84972, 0.99866, 0.94827, 0.40305, 1.05118, 0.51740, -0.14552, 1.43538, 0.22377, 0.00000, 1.05075, 1.00000, 1.43538, 0.54054, 0.47703, 0.07338, 1.06115  
 7.39700, 0.84922, 0.99867, 0.94827, 0.40301, 1.05116, 0.51794, -0.14552, 1.43545, 0.22351, 0.00000, 1.05073, 1.00000, 1.43545, 0.54054, 0.47649, 0.07329, 1.06115  
 7.39800, 0.84872, 0.99868, 0.94827, 0.40297, 1.05114, 0.51848, -0.14552, 1.43553, 0.22326, 0.00000, 1.05071, 1.00000, 1.43553, 0.54054, 0.47594, 0.07319, 1.06115  
 7.39900, 0.84822, 0.99869, 0.94827, 0.40293, 1.05112, 0.51901, -0.14552, 1.43560, 0.22301, 0.00000, 1.05068, 1.00000, 1.43560, 0.54054, 0.47541, 0.07310, 1.06115  
 7.40000, 0.84773, 0.99869, 0.94827, 0.40289, 1.05110, 0.51955, -0.14551, 1.43568, 0.22276, 0.00000, 1.05066, 1.00000, 1.43568, 0.54054, 0.47487, 0.07301, 1.06115  
 7.40100, 0.84724, 0.99870, 0.94827, 0.40285, 1.05108, 0.52009, -0.14551, 1.43575, 0.22251, 0.00000, 1.05064, 1.00000, 1.43575, 0.54054, 0.47435, 0.07293, 1.06115  
 7.40200, 0.84675, 0.99871, 0.94827, 0.40281, 1.05105, 0.52062, -0.14551, 1.43583, 0.22226, 0.00000, 1.05062, 1.00000, 1.43583, 0.54054, 0.47382, 0.07284, 1.06115  
 7.40300, 0.84627, 0.99872, 0.94827, 0.40277, 1.05103, 0.52116, -0.14551, 1.43591, 0.22202, 0.00000, 1.05060, 1.00000, 1.43591, 0.54054, 0.47330, 0.07275, 1.06115  
 7.40400, 0.84579, 0.99873, 0.94827, 0.40273, 1.05101, 0.52170, -0.14551, 1.43599, 0.22178, 0.00000, 1.05057, 1.00000, 1.43599, 0.54054, 0.47278, 0.07266, 1.06115  
 7.40500, 0.84531, 0.99874, 0.94828, 0.40268, 1.05099, 0.52224, -0.14551, 1.43607, 0.22154, 0.00000, 1.05055, 1.00000, 1.43607, 0.54054, 0.47227, 0.07257, 1.06115  
 7.40600, 0.84484, 0.99875, 0.94828, 0.40264, 1.05097, 0.52278, -0.14550, 1.43616, 0.22130, 0.00000, 1.05053, 1.00000, 1.43616, 0.54054, 0.47176, 0.07249, 1.06115  
 7.40700, 0.84437, 0.99876, 0.94828, 0.40260, 1.05095, 0.52331, -0.14550, 1.43624, 0.22106, 0.00000, 1.05051, 1.00000, 1.43624, 0.54054, 0.47126, 0.07240, 1.06115  
 7.40800, 0.84390, 0.99877, 0.94828, 0.40255, 1.05092, 0.52385, -0.14550, 1.43632, 0.22083, 0.00000, 1.05049, 1.00000, 1.43632, 0.54054, 0.47076, 0.07232, 1.06115  
 7.40900, 0.84344, 0.99878, 0.94828, 0.40251, 1.05090, 0.52439, -0.14550, 1.43641, 0.22059, 0.00000, 1.05046, 1.00000, 1.43641, 0.54054, 0.47027, 0.07223, 1.06115  
 7.41000, 0.84298, 0.99879, 0.94828, 0.40247, 1.05088, 0.52493, -0.14550, 1.43650, 0.22036, 0.00000, 1.05044, 1.00000, 1.43650, 0.54054, 0.46978, 0.07215, 1.06115  
 7.41100, 0.84252, 0.99880, 0.94828, 0.40242, 1.05086, 0.52547, -0.14549, 1.43658, 0.22014, 0.00000, 1.05042, 1.00000, 1.43658, 0.54054, 0.46929, 0.07206, 1.06115  
 7.41200, 0.84207, 0.99881, 0.94828, 0.40238, 1.05084, 0.52600, -0.14549, 1.43667, 0.21991, 0.00000, 1.05040, 1.00000, 1.43667, 0.54054, 0.46881, 0.07198, 1.06115  
 7.41300, 0.84162, 0.99882, 0.94828, 0.40234, 1.05081, 0.52654, -0.14549, 1.43676, 0.21969, 0.00000, 1.05038, 1.00000, 1.43676, 0.54054, 0.46833, 0.07190, 1.06115  
 7.41400, 0.84118, 0.99883, 0.94829, 0.40229, 1.05079, 0.52707, -0.14549, 1.43685, 0.21947, 0.00000, 1.05036, 1.00000, 1.43685, 0.54054, 0.46786, 0.07182, 1.06115  
 7.41500, 0.84074, 0.99884, 0.94829, 0.40225, 1.05077, 0.52761, -0.14549, 1.43695, 0.21925, 0.00000, 1.05034, 1.00000, 1.43695, 0.54054, 0.46739, 0.07173, 1.06115  
 7.41600, 0.84030, 0.99885, 0.94829, 0.40220, 1.05075, 0.52814, -0.14548, 1.43704, 0.21903, 0.00000, 1.05031, 1.00000, 1.43704, 0.54054, 0.46692, 0.07165, 1.06115  
 7.41700, 0.83987, 0.99886, 0.94829, 0.40216, 1.05073, 0.52868, -0.14548, 1.43713, 0.21881, 0.00000, 1.05029, 1.00000, 1.43713, 0.54054, 0.46646, 0.07157, 1.06115  
 7.41800, 0.83944, 0.99887, 0.94829, 0.40211, 1.05071, 0.52921, -0.14548, 1.43723, 0.21860, 0.00000, 1.05027, 1.00000, 1.43723, 0.54054, 0.46601, 0.07149, 1.06115  
 7.41900, 0.83901, 0.99888, 0.94830, 0.40206, 1.05068, 0.52974, -0.14548, 1.43733, 0.21839, 0.00000, 1.05025, 1.00000, 1.43733, 0.54054, 0.46556, 0.07141, 1.06115  
 7.42000, 0.83859, 0.99889, 0.94830, 0.40202, 1.05066, 0.53027, -0.14548, 1.43742, 0.21818, 0.00000, 1.05023, 1.00000, 1.43742, 0.54054, 0.46511, 0.07133, 1.06115  
 7.42100, 0.83817, 0.99890, 0.94830, 0.40197, 1.05064, 0.53080, -0.14548, 1.43752, 0.21797, 0.00000, 1.05021, 1.00000, 1.43752, 0.54054, 0.46467, 0.07126, 1.06115  
 7.42200, 0.83776, 0.99891, 0.94830, 0.40193, 1.05062, 0.53133, -0.14547, 1.43762, 0.21777, 0.00000, 1.05019, 1.00000, 1.43762, 0.54054, 0.46423, 0.07118, 1.06115  
 7.42300, 0.83735, 0.99892, 0.94830, 0.40188, 1.05060, 0.53186, -0.14547, 1.43772, 0.21757, 0.00000, 1.05017, 1.00000, 1.43772, 0.54054, 0.46380, 0.07110, 1.06115  
 7.42400, 0.83694, 0.99893, 0.94831, 0.40183, 1.05058, 0.53239, -0.14547, 1.43782, 0.21737, 0.00000, 1.05014, 1.00000, 1.43782, 0.54054, 0.46337, 0.07103, 1.06115  
 7.42500, 0.83654, 0.99894, 0.94831, 0.40179, 1.05055, 0.53291, -0.14547, 1.43793, 0.21717, 0.00000, 1.05012, 1.00000, 1.43793, 0.54054, 0.46295, 0.07095, 1.06115  
 7.42600, 0.83614, 0.99895, 0.94831, 0.40174, 1.05053, 0.53343, -0.14547, 1.43803, 0.21697, 0.00000, 1.05010, 1.00000, 1.43803, 0.54054, 0.46253, 0.07088, 1.06115  
 7.42700, 0.83574, 0.99896, 0.94831, 0.40169, 1.05051, 0.53396, -0.14547, 1.43814, 0.21678, 0.00000, 1.05008, 1.00000, 1.43814, 0.54054, 0.46212, 0.07080, 1.06115  
 7.42800, 0.83535, 0.99897, 0.94832, 0.40165, 1.05049, 0.53448, -0.14546, 1.43824, 0.21659, 0.00000, 1.05006, 1.00000, 1.43824, 0.54054, 0.46171, 0.07073, 1.06115  
 7.42900, 0.83497, 0.99898, 0.94832, 0.40160, 1.05047, 0.53500, -0.14546, 1.43835, 0.21640, 0.00000, 1.05004, 1.00000, 1.43835, 0.54054, 0.46130, 0.07065, 1.06115  
