time, delta, omega,  eq_t,  ed_t, eq_s,  ed_s, 	theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
17.73200, 0.91516, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73300, 0.91516, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73400, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73500, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73600, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73700, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73800, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.73900, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.74000, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.74100, 0.91515, 1.00000, 0.94135, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.74200, 0.91515, 1.00000, 0.94136, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07392  
17.74300, 0.91515, 1.00000, 0.94136, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74400, 0.91515, 1.00000, 0.94136, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74500, 0.91515, 1.00000, 0.94136, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74600, 0.91515, 1.00000, 0.94136, 0.39400, 0.91370, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74700, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04785, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74800, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.74900, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75000, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75100, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75200, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75300, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75400, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75500, 0.91515, 1.00000, 0.94136, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07393  
17.75600, 0.91515, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07394  
17.75700, 0.91515, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07394  
17.75800, 0.91515, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54072, 0.07394  
17.75900, 0.91514, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76000, 0.91514, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76100, 0.91514, 1.00000, 0.94137, 0.39400, 0.91371, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76200, 0.91514, 1.00000, 0.94137, 0.39400, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76300, 0.91514, 1.00000, 0.94137, 0.39400, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76400, 0.91514, 1.00000, 0.94137, 0.39400, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76500, 0.91514, 1.00000, 0.94137, 0.39400, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76600, 0.91514, 1.00000, 0.94137, 0.39399, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76700, 0.91514, 1.00000, 0.94137, 0.39399, 0.91372, 0.55077, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76800, 0.91514, 1.00000, 0.94137, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07394  
17.76900, 0.91514, 1.00000, 0.94137, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77000, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77100, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77200, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77300, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77400, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77500, 0.91514, 1.00000, 0.94138, 0.39399, 0.91372, 0.55076, 0.25579, 0.00000, 1.04786, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77600, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77700, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77800, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.77900, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.78000, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.78100, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.78200, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07395  
17.78300, 0.91513, 1.00000, 0.94138, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78400, 0.91513, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78500, 0.91513, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78600, 0.91513, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78700, 0.91513, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78800, 0.91513, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.78900, 0.91512, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79000, 0.91512, 1.00000, 0.94139, 0.39399, 0.91373, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79100, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79200, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79300, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79400, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79500, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79600, 0.91512, 1.00000, 0.94139, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07396  
17.79700, 0.91512, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25579, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54073, 0.07397  
17.79800, 0.91512, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.79900, 0.91512, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80000, 0.91512, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80100, 0.91511, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80200, 0.91511, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80300, 0.91511, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04787, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80400, 0.91511, 1.00000, 0.94140, 0.39399, 0.91374, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80500, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80600, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80700, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80800, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.80900, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.81000, 0.91511, 1.00000, 0.94140, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.81100, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07397  
17.81200, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81300, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81400, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81500, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81600, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81700, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81800, 0.91510, 1.00000, 0.94141, 0.39399, 0.91375, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.81900, 0.91510, 1.00000, 0.94141, 0.39399, 0.91376, 0.55076, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82000, 0.91510, 1.00000, 0.94141, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82100, 0.91509, 1.00000, 0.94141, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82200, 0.91509, 1.00000, 0.94141, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82300, 0.91509, 1.00000, 0.94141, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82400, 0.91509, 1.00000, 0.94141, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82500, 0.91509, 1.00000, 0.94142, 0.39399, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54072, 0.07398  
17.82600, 0.91509, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07398  
17.82700, 0.91509, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.82800, 0.91509, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25578, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.82900, 0.91509, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25577, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83000, 0.91508, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25577, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83100, 0.91508, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25577, 0.00000, 1.04788, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83200, 0.91508, 1.00000, 0.94142, 0.39398, 0.91376, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83300, 0.91508, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83400, 0.91508, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83500, 0.91508, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83600, 0.91508, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83700, 0.91508, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83800, 0.91507, 1.00000, 0.94142, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.83900, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.84000, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.84100, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.84200, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54071, 0.07399  
17.84300, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84400, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84500, 0.91507, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84600, 0.91506, 1.00000, 0.94143, 0.39398, 0.91377, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84700, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84800, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.84900, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85000, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85100, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25577, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85200, 0.91506, 1.00000, 0.94143, 0.39398, 0.91378, 0.55075, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85300, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55075, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85400, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85500, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85600, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54070, 0.07400  
17.85700, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54069, 0.07400  
17.85800, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54069, 0.07400  
17.85900, 0.91505, 1.00000, 0.94144, 0.39398, 0.91378, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86000, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04789, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86100, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86200, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86300, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86400, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86500, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86600, 0.91504, 1.00000, 0.94144, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86700, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86800, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54069, 0.07401  
17.86900, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25576, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87000, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87100, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87200, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87300, 0.91503, 1.00000, 0.94145, 0.39398, 0.91379, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87400, 0.91502, 1.00000, 0.94145, 0.39398, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87500, 0.91502, 1.00000, 0.94145, 0.39398, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07401  
17.87600, 0.91502, 1.00000, 0.94145, 0.39398, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07402  
17.87700, 0.91502, 1.00000, 0.94145, 0.39398, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07402  
17.87800, 0.91502, 1.00000, 0.94145, 0.39398, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54068, 0.07402  
17.87900, 0.91502, 1.00000, 0.94145, 0.39397, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88000, 0.91501, 1.00000, 0.94145, 0.39397, 0.91380, 0.55074, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88100, 0.91501, 1.00000, 0.94146, 0.39397, 0.91380, 0.55073, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88200, 0.91501, 1.00000, 0.94146, 0.39397, 0.91380, 0.55073, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88300, 0.91501, 1.00000, 0.94146, 0.39397, 0.91380, 0.55073, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88400, 0.91501, 1.00000, 0.94146, 0.39397, 0.91380, 0.55073, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
17.88500, 0.91501, 1.00000, 0.94146, 0.39397, 0.91380, 0.55073, 0.25575, 0.00000, 1.04790, 1.00000, 1.50719, 0.54054, 0.54067, 0.07402  
